Currency,Indicator,Time_Slot,Mean_Volatility,Median_Volatility,Std_Volatility,Min_Volatility,Max_Volatility,Sample_Count,Mean_Vol_S,Median_Vol_S,Count_S,Mean_Vol_M,Median_Vol_M,Count_M,Mean_Vol_L,Median_Vol_L,Count_L,Lower_Bound_S_M,Upper_Bound_M_L
USD,政府給与,09_12_JST,9.049999999999727,9.049999999999727,,9.049999999999727,9.049999999999727,1,,,0,,,0,,,0,,
USD,政府給与,12_15_JST,9.659999999999854,9.659999999999854,,9.659999999999854,9.659999999999854,1,,,0,,,0,,,0,,
USD,政府給与,15_21_JST,32.14000000000033,32.14000000000033,,32.14000000000033,32.14000000000033,1,,,0,,,0,,,0,,
USD,政府給与,21_24_JST,2.6900000000000546,2.6900000000000546,,2.6900000000000546,2.6900000000000546,1,,,0,,,0,,,0,,
USD,時間当たり賃金前年比,00_03_JST,8.760428571428552,7.044999999999845,7.909437664049887,2.0299999999999727,44.090000000000146,70,3.530869565217383,3.660000000000082,23,6.875217391304323,6.9699999999998,23,15.578749999999976,11.534999999999968,24,5.171600000000019,8.232400000000034
USD,時間当たり賃金前年比,03_06_JST,8.748571428571443,6.440000000000168,7.407874636173204,1.9900000000002365,51.659999999999854,70,3.5747826086956733,3.660000000000082,23,6.736521739130477,6.350000000000364,23,15.634999999999982,13.535000000000082,24,5.588700000000042,8.476999999999917
USD,時間当たり賃金前年比,07_09_JST,7.3924285714285425,6.835000000000036,5.063745373235998,0.0,27.069999999999936,70,3.002608695652122,3.1699999999998454,23,6.468260869565197,6.800000000000182,23,12.484999999999985,11.480000000000018,24,4.806999999999948,7.811599999999944
USD,時間当たり賃金前年比,09_12_JST,9.049999999999727,9.049999999999727,,9.049999999999727,9.049999999999727,1,,,0,,,0,,,0,,
USD,時間当たり賃金前年比,12_15_JST,9.659999999999854,9.659999999999854,,9.659999999999854,9.659999999999854,1,,,0,,,0,,,0,,
USD,時間当たり賃金前年比,15_21_JST,32.14000000000033,32.14000000000033,,32.14000000000033,32.14000000000033,1,,,0,,,0,,,0,,
USD,時間当たり賃金前年比,21_24_JST,2.6900000000000546,2.6900000000000546,,2.6900000000000546,2.6900000000000546,1,,,0,,,0,,,0,,
USD,時間当たり賃金前月比,00_03_JST,8.760428571428552,7.044999999999845,7.909437664049887,2.0299999999999727,44.090000000000146,70,3.530869565217383,3.660000000000082,23,6.875217391304323,6.9699999999998,23,15.578749999999976,11.534999999999968,24,5.171600000000019,8.232400000000034
USD,時間当たり賃金前月比,03_06_JST,8.748571428571443,6.440000000000168,7.407874636173204,1.9900000000002365,51.659999999999854,70,3.5747826086956733,3.660000000000082,23,6.736521739130477,6.350000000000364,23,15.634999999999982,13.535000000000082,24,5.588700000000042,8.476999999999917
USD,時間当たり賃金前月比,07_09_JST,7.3924285714285425,6.835000000000036,5.063745373235998,0.0,27.069999999999936,70,3.002608695652122,3.1699999999998454,23,6.468260869565197,6.800000000000182,23,12.484999999999985,11.480000000000018,24,4.806999999999948,7.811599999999944
USD,時間当たり賃金前月比,09_12_JST,9.049999999999727,9.049999999999727,,9.049999999999727,9.049999999999727,1,,,0,,,0,,,0,,
USD,時間当たり賃金前月比,12_15_JST,9.659999999999854,9.659999999999854,,9.659999999999854,9.659999999999854,1,,,0,,,0,,,0,,
USD,時間当たり賃金前月比,15_21_JST,32.14000000000033,32.14000000000033,,32.14000000000033,32.14000000000033,1,,,0,,,0,,,0,,
USD,時間当たり賃金前月比,21_24_JST,2.6900000000000546,2.6900000000000546,,2.6900000000000546,2.6900000000000546,1,,,0,,,0,,,0,,
USD,民間非農業部門給与,00_03_JST,8.760428571428552,7.044999999999845,7.909437664049887,2.0299999999999727,44.090000000000146,70,3.530869565217383,3.660000000000082,23,6.875217391304323,6.9699999999998,23,15.578749999999976,11.534999999999968,24,5.171600000000019,8.232400000000034
USD,民間非農業部門給与,03_06_JST,8.748571428571443,6.440000000000168,7.407874636173204,1.9900000000002365,51.659999999999854,70,3.5747826086956733,3.660000000000082,23,6.736521739130477,6.350000000000364,23,15.634999999999982,13.535000000000082,24,5.588700000000042,8.476999999999917
USD,民間非農業部門給与,07_09_JST,7.3924285714285425,6.835000000000036,5.063745373235998,0.0,27.069999999999936,70,3.002608695652122,3.1699999999998454,23,6.468260869565197,6.800000000000182,23,12.484999999999985,11.480000000000018,24,4.806999999999948,7.811599999999944
USD,民間非農業部門給与,09_12_JST,9.049999999999727,9.049999999999727,,9.049999999999727,9.049999999999727,1,,,0,,,0,,,0,,
USD,民間非農業部門給与,12_15_JST,9.659999999999854,9.659999999999854,,9.659999999999854,9.659999999999854,1,,,0,,,0,,,0,,
USD,民間非農業部門給与,15_21_JST,32.14000000000033,32.14000000000033,,32.14000000000033,32.14000000000033,1,,,0,,,0,,,0,,
USD,民間非農業部門給与,21_24_JST,2.6900000000000546,2.6900000000000546,,2.6900000000000546,2.6900000000000546,1,,,0,,,0,,,0,,
USD,製造業給与,00_03_JST,8.760428571428552,7.044999999999845,7.909437664049887,2.0299999999999727,44.090000000000146,70,3.530869565217383,3.660000000000082,23,6.875217391304323,6.9699999999998,23,15.578749999999976,11.534999999999968,24,5.171600000000019,8.232400000000034
USD,製造業給与,03_06_JST,8.748571428571443,6.440000000000168,7.407874636173204,1.9900000000002365,51.659999999999854,70,3.5747826086956733,3.660000000000082,23,6.736521739130477,6.350000000000364,23,15.634999999999982,13.535000000000082,24,5.588700000000042,8.476999999999917
USD,製造業給与,07_09_JST,7.3924285714285425,6.835000000000036,5.063745373235998,0.0,27.069999999999936,70,3.002608695652122,3.1699999999998454,23,6.468260869565197,6.800000000000182,23,12.484999999999985,11.480000000000018,24,4.806999999999948,7.811599999999944
USD,製造業給与,09_12_JST,9.049999999999727,9.049999999999727,,9.049999999999727,9.049999999999727,1,,,0,,,0,,,0,,
USD,製造業給与,12_15_JST,9.659999999999854,9.659999999999854,,9.659999999999854,9.659999999999854,1,,,0,,,0,,,0,,
USD,製造業給与,15_21_JST,32.14000000000033,32.14000000000033,,32.14000000000033,32.14000000000033,1,,,0,,,0,,,0,,
USD,製造業給与,21_24_JST,2.6900000000000546,2.6900000000000546,,2.6900000000000546,2.6900000000000546,1,,,0,,,0,,,0,,
USD,週平均労働時間,00_03_JST,8.760428571428552,7.044999999999845,7.909437664049887,2.0299999999999727,44.090000000000146,70,3.530869565217383,3.660000000000082,23,6.875217391304323,6.9699999999998,23,15.578749999999976,11.534999999999968,24,5.171600000000019,8.232400000000034
USD,週平均労働時間,03_06_JST,8.748571428571443,6.440000000000168,7.407874636173204,1.9900000000002365,51.659999999999854,70,3.5747826086956733,3.660000000000082,23,6.736521739130477,6.350000000000364,23,15.634999999999982,13.535000000000082,24,5.588700000000042,8.476999999999917
USD,週平均労働時間,07_09_JST,7.3924285714285425,6.835000000000036,5.063745373235998,0.0,27.069999999999936,70,3.002608695652122,3.1699999999998454,23,6.468260869565197,6.800000000000182,23,12.484999999999985,11.480000000000018,24,4.806999999999948,7.811599999999944
USD,週平均労働時間,09_12_JST,9.049999999999727,9.049999999999727,,9.049999999999727,9.049999999999727,1,,,0,,,0,,,0,,
USD,週平均労働時間,12_15_JST,9.659999999999854,9.659999999999854,,9.659999999999854,9.659999999999854,1,,,0,,,0,,,0,,
USD,週平均労働時間,15_21_JST,32.14000000000033,32.14000000000033,,32.14000000000033,32.14000000000033,1,,,0,,,0,,,0,,
USD,週平均労働時間,21_24_JST,2.6900000000000546,2.6900000000000546,,2.6900000000000546,2.6900000000000546,1,,,0,,,0,,,0,,
USD,非農業部門雇用者数,00_03_JST,8.760428571428552,7.044999999999845,7.909437664049887,2.0299999999999727,44.090000000000146,70,3.530869565217383,3.660000000000082,23,6.875217391304323,6.9699999999998,23,15.578749999999976,11.534999999999968,24,5.171600000000019,8.232400000000034
USD,非農業部門雇用者数,03_06_JST,8.748571428571443,6.440000000000168,7.407874636173204,1.9900000000002365,51.659999999999854,70,3.5747826086956733,3.660000000000082,23,6.736521739130477,6.350000000000364,23,15.634999999999982,13.535000000000082,24,5.588700000000042,8.476999999999917
USD,非農業部門雇用者数,07_09_JST,7.3924285714285425,6.835000000000036,5.063745373235998,0.0,27.069999999999936,70,3.002608695652122,3.1699999999998454,23,6.468260869565197,6.800000000000182,23,12.484999999999985,11.480000000000018,24,4.806999999999948,7.811599999999944
USD,非農業部門雇用者数,09_12_JST,9.049999999999727,9.049999999999727,,9.049999999999727,9.049999999999727,1,,,0,,,0,,,0,,
USD,非農業部門雇用者数,12_15_JST,9.659999999999854,9.659999999999854,,9.659999999999854,9.659999999999854,1,,,0,,,0,,,0,,
USD,非農業部門雇用者数,15_21_JST,32.14000000000033,32.14000000000033,,32.14000000000033,32.14000000000033,1,,,0,,,0,,,0,,
USD,非農業部門雇用者数,21_24_JST,2.6900000000000546,2.6900000000000546,,2.6900000000000546,2.6900000000000546,1,,,0,,,0,,,0,,
SGD,SIPMM PMI,00_03_JST,8.387164179104502,6.949999999999818,6.660776823830598,1.9800000000000182,35.36999999999989,67,3.965909090909091,4.164999999999964,22,6.844090909090979,6.865000000000009,22,14.092173913043483,11.059999999999945,23,5.832399999999925,7.986800000000012
SGD,SIPMM PMI,03_06_JST,8.389402985074657,6.660000000000082,5.7107094715522075,1.9900000000002365,35.12000000000012,67,3.6295454545454504,3.5799999999999272,22,7.013181818181858,6.630000000000223,22,14.258695652173964,12.580000000000155,23,5.460199999999986,8.804399999999852
SGD,SIPMM PMI,07_09_JST,7.294062499999988,5.300000000000068,6.063611925522007,1.5399999999999636,29.36999999999989,64,2.780952380952429,2.880000000000109,21,5.410476190476196,5.210000000000036,21,13.399999999999915,11.199999999999818,22,4.0237999999998,7.172200000000071
SGD,SIPMM PMI,09_12_JST,6.652678571428571,6.029999999999973,3.8808857897375653,0.0,14.66000000000031,56,2.817368421052642,3.189999999999827,19,5.867222222222229,6.029999999999973,18,11.232105263157875,11.079999999999927,19,4.157000000000085,7.973000000000095
SGD,SIPMM PMI,12_15_JST,11.559642857142876,9.654999999999973,6.905351275189854,2.160000000000082,26.4399999999996,56,4.890526315789489,4.690000000000055,19,9.723333333333358,9.654999999999973,18,19.968421052631594,20.490000000000236,19,7.310000000000173,13.484999999999925
SGD,SIPMM PMI,15_21_JST,14.70535714285717,12.105000000000246,10.619247013929803,3.9500000000000455,48.23000000000002,56,6.518947368421107,7.120000000000118,19,11.643888888888872,12.105000000000246,18,25.79210526315794,21.18000000000029,19,8.41200000000008,13.472999999999775
SGD,SIPMM PMI,21_24_JST,8.969999999999983,5.599999999999909,9.359770587709162,1.5699999999999363,53.350000000000364,56,3.1499999999999595,3.1599999999998545,19,5.67555555555556,5.599999999999909,18,17.911052631578933,13.440000000000055,19,4.391499999999906,7.503000000000068
USD,マークイットサービス業業PMI,00_03_JST,9.181875000000009,6.9500000000000455,8.44887168071366,1.509999999999991,44.67000000000007,128,3.6464285714285736,3.730000000000018,42,6.755238095238134,6.900000000000091,42,16.78204545454544,12.299999999999955,44,5.039199999999944,8.494600000000005
USD,マークイットサービス業業PMI,03_06_JST,9.494687500000005,7.369999999999891,6.775163877786715,1.2899999999999636,39.84999999999991,128,4.08785714285715,4.459999999999923,42,7.442857142857163,7.199999999999818,42,16.61431818181817,15.539999999999964,44,5.474600000000024,9.802800000000325
USD,マークイットサービス業業PMI,07_09_JST,7.353307086614165,6.059999999999945,5.288471447045825,1.1300000000001091,29.980000000000018,127,2.968571428571441,3.119999999999891,42,5.920238095238103,6.0499999999999545,42,13.03581395348833,12.139999999999873,43,4.3958000000000945,7.454400000000006
USD,マークイットサービス業業PMI,09_12_JST,7.703020833333305,5.914999999999964,6.210016038591327,1.6399999999998727,48.98000000000002,96,3.1596874999999685,3.30499999999995,32,6.1948387096773665,5.900000000000091,31,13.525454545454544,11.190000000000055,33,4.602499999999759,8.57800000000002
USD,マークイットサービス業業PMI,12_15_JST,11.248229166666667,9.129999999999882,7.6845727881518116,1.490000000000009,44.149999999999636,96,4.473750000000017,4.725000000000136,32,9.018387096774198,9.050000000000182,31,19.91212121212119,18.090000000000146,33,6.74099999999986,12.033999999999901
USD,マークイットサービス業業PMI,15_21_JST,14.469687500000012,10.129999999999995,12.539357446235972,3.3099999999999454,72.17000000000007,96,5.449062499999975,5.304999999999836,32,10.100322580645209,10.0,31,27.32151515151516,24.4699999999998,33,7.7499999999999325,12.761000000000058
USD,マークイットサービス業業PMI,21_24_JST,9.89374999999997,6.380000000000109,10.468777161787234,1.8399999999999181,69.96000000000004,96,3.260937499999976,3.3500000000000227,32,6.557741935483884,6.309999999999945,31,19.459393939393866,14.829999999999927,33,4.340499999999997,9.923999999999843
USD,マークイット統合PMI,00_03_JST,9.181875000000009,6.9500000000000455,8.44887168071366,1.509999999999991,44.67000000000007,128,3.6464285714285736,3.730000000000018,42,6.755238095238134,6.900000000000091,42,16.78204545454544,12.299999999999955,44,5.039199999999944,8.494600000000005
USD,マークイット統合PMI,03_06_JST,9.494687500000005,7.369999999999891,6.775163877786715,1.2899999999999636,39.84999999999991,128,4.08785714285715,4.459999999999923,42,7.442857142857163,7.199999999999818,42,16.61431818181817,15.539999999999964,44,5.474600000000024,9.802800000000325
USD,マークイット統合PMI,07_09_JST,7.353307086614165,6.059999999999945,5.288471447045825,1.1300000000001091,29.980000000000018,127,2.968571428571441,3.119999999999891,42,5.920238095238103,6.0499999999999545,42,13.03581395348833,12.139999999999873,43,4.3958000000000945,7.454400000000006
USD,マークイット統合PMI,09_12_JST,7.703020833333305,5.914999999999964,6.210016038591327,1.6399999999998727,48.98000000000002,96,3.1596874999999685,3.30499999999995,32,6.1948387096773665,5.900000000000091,31,13.525454545454544,11.190000000000055,33,4.602499999999759,8.57800000000002
USD,マークイット統合PMI,12_15_JST,11.248229166666667,9.129999999999882,7.6845727881518116,1.490000000000009,44.149999999999636,96,4.473750000000017,4.725000000000136,32,9.018387096774198,9.050000000000182,31,19.91212121212119,18.090000000000146,33,6.74099999999986,12.033999999999901
USD,マークイット統合PMI,15_21_JST,14.469687500000012,10.129999999999995,12.539357446235972,3.3099999999999454,72.17000000000007,96,5.449062499999975,5.304999999999836,32,10.100322580645209,10.0,31,27.32151515151516,24.4699999999998,33,7.7499999999999325,12.761000000000058
USD,マークイット統合PMI,21_24_JST,9.89374999999997,6.380000000000109,10.468777161787234,1.8399999999999181,69.96000000000004,96,3.260937499999976,3.3500000000000227,32,6.557741935483884,6.309999999999945,31,19.459393939393866,14.829999999999927,33,4.340499999999997,9.923999999999843
USD,ISM非製造業PMI,00_03_JST,8.649444444444445,6.564999999999941,8.022109920359778,2.599999999999909,43.01000000000022,72,3.856666666666655,3.8899999999999864,24,6.295454545454607,6.450000000000159,22,15.065384615384573,10.47999999999979,26,5.170199999999813,7.970000000000027
USD,ISM非製造業PMI,03_06_JST,8.426388888888892,6.780000000000086,5.008373075233079,1.740000000000009,24.049999999999727,72,4.018750000000021,4.324999999999932,24,6.824347826086958,6.759999999999991,23,14.13159999999999,14.649999999999864,25,5.007400000000123,9.494799999999973
USD,ISM非製造業PMI,07_09_JST,7.691111111111098,5.965000000000032,5.978522723826591,1.199999999999818,29.980000000000018,72,3.0070833333333553,2.8700000000001182,24,5.948260869565225,5.910000000000082,23,13.791199999999936,12.139999999999873,25,4.541499999999962,7.672200000000039
USD,ISM非製造業PMI,09_12_JST,7.087213114754082,5.489999999999782,4.551380058527143,1.6399999999998727,25.070000000000164,61,3.110499999999979,3.30499999999995,20,5.807999999999981,5.4849999999999,20,12.092857142857135,10.710000000000036,21,4.46800000000012,8.775999999999977
USD,ISM非製造業PMI,12_15_JST,11.24262295081966,9.209999999999582,7.996821848217638,1.490000000000009,44.149999999999636,61,4.368500000000006,4.675000000000068,20,8.721499999999969,9.054999999999836,20,20.19047619047618,17.659999999999854,21,6.398000000000093,12.825999999999842
USD,ISM非製造業PMI,15_21_JST,15.155573770491815,10.269999999999982,13.915823670027601,3.6000000000001364,72.17000000000007,61,5.440499999999963,5.17999999999995,20,10.27000000000005,10.264999999999986,20,29.0609523809524,23.029999999999745,21,8.05600000000013,12.758000000000084
USD,ISM非製造業PMI,21_24_JST,9.981147540983605,6.039999999999964,11.872031572616459,2.0299999999999727,69.96000000000004,61,3.257500000000016,3.3350000000000364,20,5.943000000000029,6.029999999999973,20,20.230476190476143,13.820000000000164,21,4.236000000000149,8.862000000000036
USD,ISM非製造業価格,00_03_JST,8.649444444444445,6.564999999999941,8.022109920359778,2.599999999999909,43.01000000000022,72,3.856666666666655,3.8899999999999864,24,6.295454545454607,6.450000000000159,22,15.065384615384573,10.47999999999979,26,5.170199999999813,7.970000000000027
USD,ISM非製造業価格,03_06_JST,8.426388888888892,6.780000000000086,5.008373075233079,1.740000000000009,24.049999999999727,72,4.018750000000021,4.324999999999932,24,6.824347826086958,6.759999999999991,23,14.13159999999999,14.649999999999864,25,5.007400000000123,9.494799999999973
USD,ISM非製造業価格,07_09_JST,7.691111111111098,5.965000000000032,5.978522723826591,1.199999999999818,29.980000000000018,72,3.0070833333333553,2.8700000000001182,24,5.948260869565225,5.910000000000082,23,13.791199999999936,12.139999999999873,25,4.541499999999962,7.672200000000039
USD,ISM非製造業価格,09_12_JST,7.087213114754082,5.489999999999782,4.551380058527143,1.6399999999998727,25.070000000000164,61,3.110499999999979,3.30499999999995,20,5.807999999999981,5.4849999999999,20,12.092857142857135,10.710000000000036,21,4.46800000000012,8.775999999999977
USD,ISM非製造業価格,12_15_JST,11.24262295081966,9.209999999999582,7.996821848217638,1.490000000000009,44.149999999999636,61,4.368500000000006,4.675000000000068,20,8.721499999999969,9.054999999999836,20,20.19047619047618,17.659999999999854,21,6.398000000000093,12.825999999999842
USD,ISM非製造業価格,15_21_JST,15.155573770491815,10.269999999999982,13.915823670027601,3.6000000000001364,72.17000000000007,61,5.440499999999963,5.17999999999995,20,10.27000000000005,10.264999999999986,20,29.0609523809524,23.029999999999745,21,8.05600000000013,12.758000000000084
USD,ISM非製造業価格,21_24_JST,9.981147540983605,6.039999999999964,11.872031572616459,2.0299999999999727,69.96000000000004,61,3.257500000000016,3.3350000000000364,20,5.943000000000029,6.029999999999973,20,20.230476190476143,13.820000000000164,21,4.236000000000149,8.862000000000036
USD,ISM非製造業新規受注,00_03_JST,8.649444444444445,6.564999999999941,8.022109920359778,2.599999999999909,43.01000000000022,72,3.856666666666655,3.8899999999999864,24,6.295454545454607,6.450000000000159,22,15.065384615384573,10.47999999999979,26,5.170199999999813,7.970000000000027
USD,ISM非製造業新規受注,03_06_JST,8.426388888888892,6.780000000000086,5.008373075233079,1.740000000000009,24.049999999999727,72,4.018750000000021,4.324999999999932,24,6.824347826086958,6.759999999999991,23,14.13159999999999,14.649999999999864,25,5.007400000000123,9.494799999999973
USD,ISM非製造業新規受注,07_09_JST,7.691111111111098,5.965000000000032,5.978522723826591,1.199999999999818,29.980000000000018,72,3.0070833333333553,2.8700000000001182,24,5.948260869565225,5.910000000000082,23,13.791199999999936,12.139999999999873,25,4.541499999999962,7.672200000000039
USD,ISM非製造業新規受注,09_12_JST,7.087213114754082,5.489999999999782,4.551380058527143,1.6399999999998727,25.070000000000164,61,3.110499999999979,3.30499999999995,20,5.807999999999981,5.4849999999999,20,12.092857142857135,10.710000000000036,21,4.46800000000012,8.775999999999977
USD,ISM非製造業新規受注,12_15_JST,11.24262295081966,9.209999999999582,7.996821848217638,1.490000000000009,44.149999999999636,61,4.368500000000006,4.675000000000068,20,8.721499999999969,9.054999999999836,20,20.19047619047618,17.659999999999854,21,6.398000000000093,12.825999999999842
USD,ISM非製造業新規受注,15_21_JST,15.155573770491815,10.269999999999982,13.915823670027601,3.6000000000001364,72.17000000000007,61,5.440499999999963,5.17999999999995,20,10.27000000000005,10.264999999999986,20,29.0609523809524,23.029999999999745,21,8.05600000000013,12.758000000000084
USD,ISM非製造業新規受注,21_24_JST,9.981147540983605,6.039999999999964,11.872031572616459,2.0299999999999727,69.96000000000004,61,3.257500000000016,3.3350000000000364,20,5.943000000000029,6.029999999999973,20,20.230476190476143,13.820000000000164,21,4.236000000000149,8.862000000000036
USD,ISM非製造業景気指数,00_03_JST,8.649444444444445,6.564999999999941,8.022109920359778,2.599999999999909,43.01000000000022,72,3.856666666666655,3.8899999999999864,24,6.295454545454607,6.450000000000159,22,15.065384615384573,10.47999999999979,26,5.170199999999813,7.970000000000027
USD,ISM非製造業景気指数,03_06_JST,8.426388888888892,6.780000000000086,5.008373075233079,1.740000000000009,24.049999999999727,72,4.018750000000021,4.324999999999932,24,6.824347826086958,6.759999999999991,23,14.13159999999999,14.649999999999864,25,5.007400000000123,9.494799999999973
USD,ISM非製造業景気指数,07_09_JST,7.691111111111098,5.965000000000032,5.978522723826591,1.199999999999818,29.980000000000018,72,3.0070833333333553,2.8700000000001182,24,5.948260869565225,5.910000000000082,23,13.791199999999936,12.139999999999873,25,4.541499999999962,7.672200000000039
USD,ISM非製造業景気指数,09_12_JST,7.087213114754082,5.489999999999782,4.551380058527143,1.6399999999998727,25.070000000000164,61,3.110499999999979,3.30499999999995,20,5.807999999999981,5.4849999999999,20,12.092857142857135,10.710000000000036,21,4.46800000000012,8.775999999999977
USD,ISM非製造業景気指数,12_15_JST,11.24262295081966,9.209999999999582,7.996821848217638,1.490000000000009,44.149999999999636,61,4.368500000000006,4.675000000000068,20,8.721499999999969,9.054999999999836,20,20.19047619047618,17.659999999999854,21,6.398000000000093,12.825999999999842
USD,ISM非製造業景気指数,15_21_JST,15.155573770491815,10.269999999999982,13.915823670027601,3.6000000000001364,72.17000000000007,61,5.440499999999963,5.17999999999995,20,10.27000000000005,10.264999999999986,20,29.0609523809524,23.029999999999745,21,8.05600000000013,12.758000000000084
USD,ISM非製造業景気指数,21_24_JST,9.981147540983605,6.039999999999964,11.872031572616459,2.0299999999999727,69.96000000000004,61,3.257500000000016,3.3350000000000364,20,5.943000000000029,6.029999999999973,20,20.230476190476143,13.820000000000164,21,4.236000000000149,8.862000000000036
USD,ISM非製造業雇用,00_03_JST,8.649444444444445,6.564999999999941,8.022109920359778,2.599999999999909,43.01000000000022,72,3.856666666666655,3.8899999999999864,24,6.295454545454607,6.450000000000159,22,15.065384615384573,10.47999999999979,26,5.170199999999813,7.970000000000027
USD,ISM非製造業雇用,03_06_JST,8.426388888888892,6.780000000000086,5.008373075233079,1.740000000000009,24.049999999999727,72,4.018750000000021,4.324999999999932,24,6.824347826086958,6.759999999999991,23,14.13159999999999,14.649999999999864,25,5.007400000000123,9.494799999999973
USD,ISM非製造業雇用,07_09_JST,7.691111111111098,5.965000000000032,5.978522723826591,1.199999999999818,29.980000000000018,72,3.0070833333333553,2.8700000000001182,24,5.948260869565225,5.910000000000082,23,13.791199999999936,12.139999999999873,25,4.541499999999962,7.672200000000039
USD,ISM非製造業雇用,09_12_JST,7.087213114754082,5.489999999999782,4.551380058527143,1.6399999999998727,25.070000000000164,61,3.110499999999979,3.30499999999995,20,5.807999999999981,5.4849999999999,20,12.092857142857135,10.710000000000036,21,4.46800000000012,8.775999999999977
USD,ISM非製造業雇用,12_15_JST,11.24262295081966,9.209999999999582,7.996821848217638,1.490000000000009,44.149999999999636,61,4.368500000000006,4.675000000000068,20,8.721499999999969,9.054999999999836,20,20.19047619047618,17.659999999999854,21,6.398000000000093,12.825999999999842
USD,ISM非製造業雇用,15_21_JST,15.155573770491815,10.269999999999982,13.915823670027601,3.6000000000001364,72.17000000000007,61,5.440499999999963,5.17999999999995,20,10.27000000000005,10.264999999999986,20,29.0609523809524,23.029999999999745,21,8.05600000000013,12.758000000000084
USD,ISM非製造業雇用,21_24_JST,9.981147540983605,6.039999999999964,11.872031572616459,2.0299999999999727,69.96000000000004,61,3.257500000000016,3.3350000000000364,20,5.943000000000029,6.029999999999973,20,20.230476190476143,13.820000000000164,21,4.236000000000149,8.862000000000036
USD,FOMCメンバーEvans氏の発言,00_03_JST,7.843913043478304,5.460000000000036,7.970150984728498,2.9199999999998454,41.850000000000364,23,4.006250000000023,4.190000000000055,8,5.2814285714286076,5.460000000000036,7,13.92375000000007,10.450000000000045,8,4.725200000000022,6.185600000000078
USD,FOMCメンバーEvans氏の発言,03_06_JST,9.219565217391253,7.539999999999964,5.879677231602582,3.9200000000000728,24.049999999999727,23,4.831249999999983,4.564999999999941,8,7.467142857142822,7.539999999999964,7,15.1412499999999,12.39999999999975,8,6.019399999999933,8.591999999999818
USD,FOMCメンバーEvans氏の発言,07_09_JST,7.438695652173939,6.670000000000073,5.14892513438733,2.2400000000002365,27.069999999999936,23,3.4437500000000227,3.4750000000001364,8,6.615714285714278,6.670000000000073,7,12.15375000000006,9.880000000000223,8,4.384000000000056,8.519599999999992
USD,FOMCメンバーEvans氏の発言,09_12_JST,7.483000000000027,5.435000000000059,6.682448416718659,1.9099999999998545,24.76000000000022,20,2.951428571428518,3.2099999999995816,7,5.166666666666704,5.435000000000059,6,14.000000000000098,12.480000000000018,7,3.8053000000000727,6.404400000000124
USD,FOMCメンバーEvans氏の発言,12_15_JST,8.279000000000007,6.790000000000077,6.063774141745812,1.9500000000000455,23.549999999999955,20,3.5271428571428975,4.2000000000000455,7,6.82499999999997,6.790000000000077,6,14.277142857142865,13.829999999999927,7,4.644100000000053,7.90699999999998
USD,FOMCメンバーEvans氏の発言,15_21_JST,11.238999999999987,8.75,8.445990577907684,3.269999999999982,38.5300000000002,20,4.932857142857204,5.4500000000000455,7,8.33499999999996,8.75,6,20.03428571428565,18.34999999999991,7,6.23890000000001,11.103599999999876
USD,FOMCメンバーEvans氏の発言,21_24_JST,5.717000000000018,4.849999999999909,3.7940689170557222,2.400000000000091,17.920000000000073,20,2.9057142857143714,2.9500000000000455,7,4.711666666666626,4.849999999999909,6,9.390000000000002,7.8400000000001455,7,3.232700000000016,5.481600000000017
USD,FRB Clarida副議長の発言,00_03_JST,8.979189189189226,6.420000000000073,7.614257598004487,2.1100000000001273,38.65000000000009,37,3.560833333333354,3.740000000000009,12,6.119166666666691,6.384999999999991,12,16.620769230769294,12.950000000000045,13,4.254799999999968,7.529999999999864
USD,FRB Clarida副議長の発言,03_06_JST,10.637027027027019,8.730000000000018,6.900436727267838,3.349999999999909,36.09999999999991,37,5.23666666666666,5.404999999999973,12,8.590833333333364,8.315000000000055,12,17.510769230769185,13.899999999999636,13,6.520399999999954,12.088799999999974
USD,FRB Clarida副議長の発言,07_09_JST,7.743783783783814,6.170000000000073,5.340291477350583,0.0,27.069999999999936,37,2.765833333333319,2.80499999999995,12,6.67416666666666,6.134999999999991,12,13.326153846153952,12.4699999999998,13,5.242000000000154,9.88
USD,FRB Clarida副議長の発言,09_12_JST,6.289354838709745,5.400000000000091,5.066959598210086,1.759999999999991,29.54000000000042,31,2.65799999999997,2.5249999999999773,10,5.253000000000043,5.2150000000001455,10,10.532727272727449,8.2800000000002,11,3.869000000000074,7.066000000000077
USD,FRB Clarida副議長の発言,12_15_JST,9.587741935483857,7.149999999999636,8.492225350157009,2.7899999999999636,42.039999999999964,31,3.9200000000000275,3.82000000000005,10,6.864999999999964,7.144999999999982,10,17.215454545454516,11.38000000000011,11,5.662000000000035,7.857999999999902
USD,FRB Clarida副議長の発言,15_21_JST,12.713548387096829,10.3900000000001,9.842996680681832,3.9700000000000273,51.039999999999964,31,5.161000000000058,5.350000000000023,10,9.466000000000054,10.330000000000041,10,22.531818181818235,19.23999999999978,11,7.1290000000000875,13.736000000000242
USD,FRB Clarida副議長の発言,21_24_JST,8.567419354838686,6.940000000000055,6.095302545262177,2.6100000000001273,30.139999999999873,31,4.099999999999909,4.469999999999914,10,6.2850000000000135,6.440000000000055,10,14.703636363636365,12.519999999999982,11,5.118999999999869,8.124000000000024
