Currency,EventName,TimeWindow_Slot,Volatility_Mean,Volatility_Median,Volatility_Std,Volatility_Min,Volatility_Max,Sample_Count
AUD,AIG製造業指数,21-24_JST,8.185238095238143,6.275000000000205,5.650490260661537,1.8599999999999,22.240000000000236,42
AUD,ANZACの日,00-03_JST,30.489999999999934,41.059999999999945,18.307777036003056,9.349999999999909,41.059999999999945,3
AUD,ANZACの日,03-06_JST,27.123333333333296,37.67000000000007,18.267362517159945,6.029999999999745,37.67000000000007,3
AUD,ANZACの日,07-09_JST,18.91333333333326,16.34999999999991,9.177528716017886,11.289999999999964,29.09999999999991,3
AUD,ANZACの日,09-12_JST,12.522000000000116,16.320000000000164,5.202645480906873,6.619999999999891,16.320000000000164,5
AUD,ANZACの日,12-15_JST,21.139999999999947,21.714999999999918,11.129776278074988,9.519999999999982,31.269999999999982,6
AUD,ANZACの日,15-21_JST,45.59666666666658,53.17499999999973,32.45086912035883,6.380000000000109,74.17999999999984,6
AUD,ANZACの日,21-24_JST,13.398333333333463,14.769999999999982,7.676135529462041,2.980000000000018,20.140000000000327,6
AUD,ANZ求人広告前月比,00-03_JST,9.601333333333303,6.279999999999973,8.545289317735786,2.599999999999909,35.36999999999989,15
AUD,ANZ求人広告前月比,03-06_JST,8.127999999999975,7.769999999999982,3.494925300652808,2.5,15.800000000000182,15
AUD,ANZ求人広告前月比,07-09_JST,7.9706666666666175,7.440000000000055,5.044802794767552,2.009999999999991,19.759999999999764,15
AUD,ANZ求人広告前月比,09-12_JST,25.55074626865672,6.460000000000036,150.13224406172844,1.240000000000009,1235.6299999999999,67
AUD,ANZ求人広告前月比,12-15_JST,28.38701492537316,9.889999999999873,149.9698931302539,1.490000000000009,1236.61,67
AUD,ANZ求人広告前月比,15-21_JST,33.630746268656694,12.579999999999927,143.91148188776188,2.9500000000000455,1189.9099999999999,67
AUD,ANZ求人広告前月比,21-24_JST,25.68492537313432,6.260000000000218,143.13240733112625,2.5,1178.69,67
AUD,CFTC AUD 投機筋ポジション,00-03_JST,9.380065789473695,6.579999999999927,9.071667277318818,1.4299999999998363,56.840000000000146,304
AUD,CFTC AUD 投機筋ポジション,03-06_JST,9.059703947368426,7.314999999999827,6.646834844000302,1.2899999999999636,51.659999999999854,304
AUD,CFTC AUD 投機筋ポジション,07-09_JST,7.402640264026387,6.0300000000002,5.277223547487965,0.0,34.320000000000164,303
AUD,CFTC AUD 投機筋ポジション,09-12_JST,6.3045454545454875,5.7849999999998545,3.043324822299789,3.0399999999999636,16.670000000000073,22
AUD,CFTC AUD 投機筋ポジション,12-15_JST,9.592272727272778,6.904999999999973,7.441828328741443,2.660000000000082,28.48999999999978,22
AUD,CFTC AUD 投機筋ポジション,15-21_JST,11.778636363636378,9.974999999999909,6.007249030054483,5.120000000000118,26.139999999999873,22
AUD,CFTC AUD 投機筋ポジション,21-24_JST,9.061363636363664,7.300000000000182,6.072075267315812,2.4299999999998363,27.5,22
AUD,CPI,00-03_JST,11.639166666666673,6.294999999999959,12.134928715387575,1.509999999999991,48.43000000000029,24
AUD,CPI,03-06_JST,11.114999999999972,8.634999999999991,8.680789885919284,2.3099999999999454,32.55000000000018,24
AUD,CPI,07-09_JST,9.333333333333306,6.740000000000009,11.975434154484967,1.2699999999999818,63.2199999999998,24
AUD,CPI,09-12_JST,7.993750000000034,5.8650000000002365,5.615141651006663,2.2100000000000364,22.730000000000018,24
AUD,CPI,12-15_JST,15.29458333333333,13.749999999999773,9.958224906935019,2.1099999999999,39.65000000000009,24
AUD,CPI,15-21_JST,16.957916666666677,14.535000000000082,12.174747200006152,4.519999999999982,57.65000000000009,24
AUD,CPI,21-24_JST,9.577499999999995,5.610000000000014,12.857319096445671,1.2899999999999636,64.40000000000009,24
AUD,CPI前年比,00-03_JST,11.639166666666673,6.294999999999959,12.134928715387575,1.509999999999991,48.43000000000029,24
AUD,CPI前年比,03-06_JST,11.114999999999972,8.634999999999991,8.680789885919284,2.3099999999999454,32.55000000000018,24
AUD,CPI前年比,07-09_JST,9.333333333333306,6.740000000000009,11.975434154484967,1.2699999999999818,63.2199999999998,24
AUD,CPI前年比,09-12_JST,7.993750000000034,5.8650000000002365,5.615141651006663,2.2100000000000364,22.730000000000018,24
AUD,CPI前年比,12-15_JST,15.29458333333333,13.749999999999773,9.958224906935019,2.1099999999999,39.65000000000009,24
AUD,CPI前年比,15-21_JST,16.957916666666677,14.535000000000082,12.174747200006152,4.519999999999982,57.65000000000009,24
AUD,CPI前年比,21-24_JST,9.577499999999995,5.610000000000014,12.857319096445671,1.2899999999999636,64.40000000000009,24
AUD,CPI前期比,00-03_JST,11.639166666666673,6.294999999999959,12.134928715387575,1.509999999999991,48.43000000000029,24
AUD,CPI前期比,03-06_JST,11.114999999999972,8.634999999999991,8.680789885919284,2.3099999999999454,32.55000000000018,24
AUD,CPI前期比,07-09_JST,9.333333333333306,6.740000000000009,11.975434154484967,1.2699999999999818,63.2199999999998,24
AUD,CPI前期比,09-12_JST,7.993750000000034,5.8650000000002365,5.615141651006663,2.2100000000000364,22.730000000000018,24
AUD,CPI前期比,12-15_JST,15.29458333333333,13.749999999999773,9.958224906935019,2.1099999999999,39.65000000000009,24
AUD,CPI前期比,15-21_JST,16.957916666666677,14.535000000000082,12.174747200006152,4.519999999999982,57.65000000000009,24
AUD,CPI前期比,21-24_JST,9.577499999999995,5.610000000000014,12.857319096445671,1.2899999999999636,64.40000000000009,24
AUD,GDP連鎖式物価指数前期比,00-03_JST,6.293333333333369,6.630000000000109,2.244439828760728,1.9800000000000182,11.75,24
AUD,GDP連鎖式物価指数前期比,03-06_JST,7.51083333333338,6.415000000000191,4.098994486102811,2.769999999999982,19.409999999999854,24
AUD,GDP連鎖式物価指数前期比,07-09_JST,6.439166666666655,5.2650000000001,3.2970697354740994,2.2400000000002365,16.399999999999864,24
AUD,GDP連鎖式物価指数前期比,09-12_JST,7.719166666666666,7.0,4.6537865991195915,2.009999999999991,22.690000000000055,24
AUD,GDP連鎖式物価指数前期比,12-15_JST,11.174583333333345,10.644999999999868,5.976191879789195,3.25,24.519999999999982,24
AUD,GDP連鎖式物価指数前期比,15-21_JST,10.280416666666667,9.700000000000045,4.490194611030472,3.4700000000000273,21.5,24
AUD,GDP連鎖式物価指数前期比,21-24_JST,5.542500000000037,5.064999999999827,3.611248429198887,1.5199999999999818,17.59999999999991,24
AUD,HIA新築住宅販売戸数12カ月前月比,00-03_JST,3.0399999999999636,3.0399999999999636,1.0040916292849489,2.3299999999999272,3.75,2
AUD,HIA新築住宅販売戸数12カ月前月比,03-06_JST,8.419999999999959,8.419999999999959,2.4890158697764737,6.660000000000082,10.179999999999836,2
AUD,HIA新築住宅販売戸数12カ月前月比,07-09_JST,5.3250000000000455,5.3250000000000455,2.5385133444598083,3.5299999999999727,7.120000000000118,2
AUD,HIA新築住宅販売戸数12カ月前月比,09-12_JST,3.7433333333334153,2.5800000000001546,2.607495605621048,1.9200000000000728,6.730000000000018,3
AUD,HIA新築住宅販売戸数12カ月前月比,12-15_JST,8.990000000000009,2.269999999999982,12.092510078556924,1.75,22.950000000000045,3
AUD,HIA新築住宅販売戸数12カ月前月比,15-21_JST,6.469999999999952,5.079999999999927,3.330180175305859,4.059999999999945,10.269999999999982,3
AUD,HIA新築住宅販売戸数12カ月前月比,21-24_JST,3.896666666666609,3.130000000000109,1.3279056191360474,3.1299999999998818,5.429999999999836,3
AUD,HIA新築住宅販売戸数前月比,00-03_JST,8.465000000000042,5.750000000000227,8.793379950416158,1.7999999999999545,38.559999999999945,22
AUD,HIA新築住宅販売戸数前月比,03-06_JST,8.463636363636345,7.19500000000005,4.4595126206629985,2.4200000000000728,17.449999999999818,22
AUD,HIA新築住宅販売戸数前月比,07-09_JST,6.238499999999988,4.965000000000032,3.9475712386492137,1.6900000000000546,16.9699999999998,20
AUD,HIA新築住宅販売戸数前月比,09-12_JST,6.348260869565257,4.870000000000346,5.218471260100089,0.0,25.41000000000031,23
AUD,HIA新築住宅販売戸数前月比,12-15_JST,9.313478260869518,8.289999999999964,5.75923417312313,1.75,22.950000000000045,23
AUD,HIA新築住宅販売戸数前月比,15-21_JST,15.503913043478258,14.680000000000064,8.903070838521453,4.059999999999945,37.0,23
AUD,HIA新築住宅販売戸数前月比,21-24_JST,9.26565217391304,7.0900000000001455,6.567719146142697,3.0599999999999454,27.230000000000018,23
AUD,MIインフレ予想,00-03_JST,9.069583333333346,7.964999999999918,7.818807307464989,1.9800000000000182,47.92000000000007,72
AUD,MIインフレ予想,03-06_JST,8.707222222222217,7.6749999999999545,5.02451181069736,2.3400000000001455,24.579999999999927,72
AUD,MIインフレ予想,07-09_JST,7.04013888888889,6.220000000000027,3.7378454640116856,0.0,17.230000000000018,72
AUD,MIインフレ予想,09-12_JST,6.404166666666703,5.0750000000000455,4.214918758510648,0.0,25.00999999999999,72
AUD,MIインフレ予想,12-15_JST,11.825000000000001,11.720000000000255,6.886132829978855,2.2899999999999636,29.559999999999945,72
AUD,MIインフレ予想,15-21_JST,15.371388888888864,12.649999999999864,10.364521595470418,4.639999999999873,65.15999999999985,72
AUD,MIインフレ予想,21-24_JST,8.06819444444445,6.019999999999982,6.149327073315977,1.5599999999999454,32.8100000000004,72
AUD,NAB4半期企業信頼感指数,00-03_JST,12.476086956521751,7.049999999999727,14.61636559076853,1.4500000000000455,64.26999999999998,23
AUD,NAB4半期企業信頼感指数,03-06_JST,8.995652173912998,7.239999999999782,5.40964107873994,1.6400000000001,22.190000000000055,23
AUD,NAB4半期企業信頼感指数,07-09_JST,7.4882608695651784,6.690000000000055,4.409914091282297,2.0299999999999727,19.860000000000127,23
AUD,NAB4半期企業信頼感指数,09-12_JST,9.006250000000014,7.644999999999982,6.732403028895243,1.3500000000001364,22.980000000000018,24
AUD,NAB4半期企業信頼感指数,12-15_JST,15.599166666666624,11.56499999999994,13.883218808790437,2.1699999999998454,66.69999999999982,24
AUD,NAB4半期企業信頼感指数,15-21_JST,18.10541666666658,17.689999999999827,10.032117544543375,4.600000000000136,39.58999999999969,24
AUD,NAB4半期企業信頼感指数,21-24_JST,11.922083333333338,8.419999999999845,12.81154777302808,2.0299999999999727,61.11000000000013,24
AUD,NAB企業信頼感指数,00-03_JST,9.286153846153848,6.869999999999891,8.99650030781201,1.509999999999991,56.840000000000146,65
AUD,NAB企業信頼感指数,03-06_JST,8.421846153846134,6.970000000000255,5.992399845926608,2.25,37.79999999999973,65
AUD,NAB企業信頼感指数,07-09_JST,6.451249999999998,5.369999999999891,4.415219169810287,1.5199999999999818,24.36999999999989,64
AUD,NAB企業信頼感指数,09-12_JST,7.281594202898549,6.920000000000073,4.4875378494843075,1.25,21.09999999999991,69
AUD,NAB企業信頼感指数,12-15_JST,11.490869565217427,8.180000000000064,9.968016756419797,1.4500000000000455,55.059999999999945,69
AUD,NAB企業信頼感指数,15-21_JST,14.686376811594242,12.0,10.527425523367164,2.0900000000001455,67.10000000000036,69
AUD,NAB企業信頼感指数,21-24_JST,9.006086956521731,6.430000000000291,7.822348492205131,1.3600000000001273,36.49000000000024,69
AUD,NAB企業景況,00-03_JST,9.286153846153848,6.869999999999891,8.99650030781201,1.509999999999991,56.840000000000146,65
AUD,NAB企業景況,03-06_JST,8.421846153846134,6.970000000000255,5.992399845926608,2.25,37.79999999999973,65
AUD,NAB企業景況,07-09_JST,6.451249999999998,5.369999999999891,4.415219169810287,1.5199999999999818,24.36999999999989,64
AUD,NAB企業景況,09-12_JST,7.281594202898549,6.920000000000073,4.4875378494843075,1.25,21.09999999999991,69
AUD,NAB企業景況,12-15_JST,11.490869565217427,8.180000000000064,9.968016756419797,1.4500000000000455,55.059999999999945,69
AUD,NAB企業景況,15-21_JST,14.686376811594242,12.0,10.527425523367164,2.0900000000001455,67.10000000000036,69
AUD,NAB企業景況,21-24_JST,9.006086956521731,6.430000000000291,7.822348492205131,1.3600000000001273,36.49000000000024,69
AUD,PPI前年比,00-03_JST,9.613333333333324,6.419999999999845,9.010922679516916,2.25,37.440000000000055,24
AUD,PPI前年比,03-06_JST,9.033750000000055,7.290000000000077,7.037488937360993,2.3900000000001,32.55000000000018,24
AUD,PPI前年比,07-09_JST,7.407083333333323,5.199999999999932,5.998903870285611,0.0,23.360000000000127,24
AUD,PPI前年比,09-12_JST,6.435652173913042,5.799999999999727,3.8861816105119473,2.160000000000082,20.06999999999971,23
AUD,PPI前年比,12-15_JST,17.69521739130432,17.300000000000182,13.78742571712126,3.7999999999999545,64.29999999999973,23
AUD,PPI前年比,15-21_JST,15.739565217391384,12.400000000000091,9.61935571375894,4.039999999999964,33.940000000000055,23
AUD,PPI前年比,21-24_JST,7.4378260869565285,5.289999999999964,6.156575905279696,1.040000000000191,29.190000000000055,23
AUD,PPI前期比,00-03_JST,9.613333333333324,6.419999999999845,9.010922679516916,2.25,37.440000000000055,24
AUD,PPI前期比,03-06_JST,9.033750000000055,7.290000000000077,7.037488937360993,2.3900000000001,32.55000000000018,24
AUD,PPI前期比,07-09_JST,7.407083333333323,5.199999999999932,5.998903870285611,0.0,23.360000000000127,24
AUD,PPI前期比,09-12_JST,6.435652173913042,5.799999999999727,3.8861816105119473,2.160000000000082,20.06999999999971,23
AUD,PPI前期比,12-15_JST,17.69521739130432,17.300000000000182,13.78742571712126,3.7999999999999545,64.29999999999973,23
AUD,PPI前期比,15-21_JST,15.739565217391384,12.400000000000091,9.61935571375894,4.039999999999964,33.940000000000055,23
AUD,PPI前期比,21-24_JST,7.4378260869565285,5.289999999999964,6.156575905279696,1.040000000000191,29.190000000000055,23
AUD,RBA Boulton副総裁スピーチ,00-03_JST,4.740000000000009,4.740000000000009,0.0,4.740000000000009,4.740000000000009,1
AUD,RBA Boulton副総裁スピーチ,03-06_JST,4.180000000000064,4.180000000000064,0.0,4.180000000000064,4.180000000000064,1
AUD,RBA Boulton副総裁スピーチ,07-09_JST,8.75,8.75,0.0,8.75,8.75,1
AUD,RBA Boulton副総裁スピーチ,09-12_JST,3.2899999999999636,3.2899999999999636,0.0,3.2899999999999636,3.2899999999999636,1
AUD,RBA Boulton副総裁スピーチ,12-15_JST,1.990000000000009,1.990000000000009,0.0,1.990000000000009,1.990000000000009,1
AUD,RBA Boulton副総裁スピーチ,15-21_JST,5.900000000000091,5.900000000000091,0.0,5.900000000000091,5.900000000000091,1
AUD,RBA Boulton副総裁スピーチ,21-24_JST,3.240000000000009,3.240000000000009,0.0,3.240000000000009,3.240000000000009,1
AUD,RBA Bullock副総裁スピーチ,00-03_JST,8.40088235294116,7.5200000000000955,4.807887060418526,2.2799999999999727,22.789999999999964,34
AUD,RBA Bullock副総裁スピーチ,03-06_JST,7.681470588235296,6.404999999999973,3.581017404401119,2.9200000000000728,17.300000000000182,34
AUD,RBA Bullock副総裁スピーチ,07-09_JST,6.8011764705882225,5.294999999999959,4.266389265157828,1.1800000000000637,20.980000000000018,34
AUD,RBA Bullock副総裁スピーチ,09-12_JST,6.348235294117645,6.190000000000055,3.523013061836149,1.5199999999999818,18.76000000000022,34
AUD,RBA Bullock副総裁スピーチ,12-15_JST,8.951470588235312,8.260000000000105,4.9319128579591025,2.7799999999999727,22.049999999999727,34
AUD,RBA Bullock副総裁スピーチ,15-21_JST,13.482647058823519,9.32000000000005,10.05386592577581,3.660000000000082,46.92000000000007,34
AUD,RBA Bullock副総裁スピーチ,21-24_JST,7.590294117647077,5.675000000000068,5.194476370083746,2.130000000000109,25.190000000000055,34
AUD,RBA CPIトリム平均値前年比,00-03_JST,11.639166666666673,6.294999999999959,12.134928715387575,1.509999999999991,48.43000000000029,24
AUD,RBA CPIトリム平均値前年比,03-06_JST,11.114999999999972,8.634999999999991,8.680789885919284,2.3099999999999454,32.55000000000018,24
AUD,RBA CPIトリム平均値前年比,07-09_JST,9.333333333333306,6.740000000000009,11.975434154484967,1.2699999999999818,63.2199999999998,24
AUD,RBA CPIトリム平均値前年比,09-12_JST,7.993750000000034,5.8650000000002365,5.615141651006663,2.2100000000000364,22.730000000000018,24
