Currency,Indicator,Time_Slot,Mean_Volatility,Median_Volatility,Std_Volatility,Min_Volatility,Max_Volatility,Sample_Count,Mean_Vol_S,Median_Vol_S,Count_S,Mean_Vol_M,Median_Vol_M,Count_M,Mean_Vol_L,Median_Vol_L,Count_L,Lower_Bound_S_M,Upper_Bound_M_L
USD,国内総生産前期比,12_15_JST,24.55499999999995,23.450000000000045,14.89020391825684,8.7199999999998,64.29999999999973,12,11.849999999999909,11.625,4,23.012500000000045,23.450000000000045,4,38.802499999999895,32.61999999999989,4,18.30909999999994,25.285200000000085
USD,国内総生産前期比,15_21_JST,23.0866666666667,21.87000000000012,9.053377404275311,8.670000000000073,37.75,12,13.720000000000027,15.069999999999936,4,22.110000000000014,21.87000000000012,4,33.430000000000064,32.7650000000001,4,16.781899999999947,28.264400000000016
USD,国内総生産前期比,21_24_JST,11.140833333333413,8.954999999999927,9.86754133356928,1.4700000000002547,39.95000000000027,12,4.634999999999991,4.849999999999909,4,8.772500000000036,8.954999999999927,4,20.015000000000214,14.350000000000136,4,7.710200000000155,9.826400000000069
USD,GDP価格指数前期比,00_03_JST,13.250833333333238,8.139999999999873,13.53868092025976,5.059999999999945,53.409999999999854,12,6.387499999999932,6.524999999999864,4,8.05749999999989,8.139999999999873,4,25.30749999999989,18.809999999999945,4,7.6037999999999055,8.756999999999953
USD,GDP価格指数前期比,03_06_JST,9.084166666666647,7.959999999999809,4.750080302351422,3.6700000000000728,19.799999999999727,12,4.7650000000001,4.915000000000191,4,7.999999999999886,7.959999999999809,4,14.487499999999955,14.014999999999873,4,6.7128999999999,9.061800000000131
USD,GDP価格指数前期比,07_09_JST,9.06666666666672,7.704999999999927,4.536108330703594,3.799999999999727,19.609999999999673,12,5.055000000000064,4.830000000000155,4,7.897500000000036,7.704999999999927,4,14.24750000000006,12.945000000000164,4,6.936400000000058,9.751000000000305
USD,GDP価格指数前期比,09_12_JST,11.254166666666643,7.084999999999809,9.055916657917734,4.119999999999891,31.679999999999836,12,5.0750000000000455,4.995000000000118,4,7.124999999999886,7.084999999999809,4,21.5625,22.550000000000182,4,6.423099999999986,8.211999999999936
USD,GDP価格指数前期比,12_15_JST,24.55499999999995,23.450000000000045,14.89020391825684,8.7199999999998,64.29999999999973,12,11.849999999999909,11.625,4,23.012500000000045,23.450000000000045,4,38.802499999999895,32.61999999999989,4,18.30909999999994,25.285200000000085
USD,GDP価格指数前期比,15_21_JST,23.0866666666667,21.87000000000012,9.053377404275311,8.670000000000073,37.75,12,13.720000000000027,15.069999999999936,4,22.110000000000014,21.87000000000012,4,33.430000000000064,32.7650000000001,4,16.781899999999947,28.264400000000016
USD,GDP価格指数前期比,21_24_JST,11.140833333333413,8.954999999999927,9.86754133356928,1.4700000000002547,39.95000000000027,12,4.634999999999991,4.849999999999909,4,8.772500000000036,8.954999999999927,4,20.015000000000214,14.350000000000136,4,7.710200000000155,9.826400000000069
USD,個人消費支出価格指数（PCE Price Index）前期比,00_03_JST,13.250833333333238,8.139999999999873,13.53868092025976,5.059999999999945,53.409999999999854,12,6.387499999999932,6.524999999999864,4,8.05749999999989,8.139999999999873,4,25.30749999999989,18.809999999999945,4,7.6037999999999055,8.756999999999953
USD,個人消費支出価格指数（PCE Price Index）前期比,03_06_JST,9.084166666666647,7.959999999999809,4.750080302351422,3.6700000000000728,19.799999999999727,12,4.7650000000001,4.915000000000191,4,7.999999999999886,7.959999999999809,4,14.487499999999955,14.014999999999873,4,6.7128999999999,9.061800000000131
USD,個人消費支出価格指数（PCE Price Index）前期比,07_09_JST,9.06666666666672,7.704999999999927,4.536108330703594,3.799999999999727,19.609999999999673,12,5.055000000000064,4.830000000000155,4,7.897500000000036,7.704999999999927,4,14.24750000000006,12.945000000000164,4,6.936400000000058,9.751000000000305
USD,個人消費支出価格指数（PCE Price Index）前期比,09_12_JST,11.254166666666643,7.084999999999809,9.055916657917734,4.119999999999891,31.679999999999836,12,5.0750000000000455,4.995000000000118,4,7.124999999999886,7.084999999999809,4,21.5625,22.550000000000182,4,6.423099999999986,8.211999999999936
USD,個人消費支出価格指数（PCE Price Index）前期比,12_15_JST,24.55499999999995,23.450000000000045,14.89020391825684,8.7199999999998,64.29999999999973,12,11.849999999999909,11.625,4,23.012500000000045,23.450000000000045,4,38.802499999999895,32.61999999999989,4,18.30909999999994,25.285200000000085
USD,個人消費支出価格指数（PCE Price Index）前期比,15_21_JST,23.0866666666667,21.87000000000012,9.053377404275311,8.670000000000073,37.75,12,13.720000000000027,15.069999999999936,4,22.110000000000014,21.87000000000012,4,33.430000000000064,32.7650000000001,4,16.781899999999947,28.264400000000016
USD,個人消費支出価格指数（PCE Price Index）前期比,21_24_JST,11.140833333333413,8.954999999999927,9.86754133356928,1.4700000000002547,39.95000000000027,12,4.634999999999991,4.849999999999909,4,8.772500000000036,8.954999999999927,4,20.015000000000214,14.350000000000136,4,7.710200000000155,9.826400000000069
USD,コア個人消費支出価格指数（Core PCE Price Index）前期比,00_03_JST,13.250833333333238,8.139999999999873,13.53868092025976,5.059999999999945,53.409999999999854,12,6.387499999999932,6.524999999999864,4,8.05749999999989,8.139999999999873,4,25.30749999999989,18.809999999999945,4,7.6037999999999055,8.756999999999953
USD,コア個人消費支出価格指数（Core PCE Price Index）前期比,03_06_JST,9.084166666666647,7.959999999999809,4.750080302351422,3.6700000000000728,19.799999999999727,12,4.7650000000001,4.915000000000191,4,7.999999999999886,7.959999999999809,4,14.487499999999955,14.014999999999873,4,6.7128999999999,9.061800000000131
USD,コア個人消費支出価格指数（Core PCE Price Index）前期比,07_09_JST,9.06666666666672,7.704999999999927,4.536108330703594,3.799999999999727,19.609999999999673,12,5.055000000000064,4.830000000000155,4,7.897500000000036,7.704999999999927,4,14.24750000000006,12.945000000000164,4,6.936400000000058,9.751000000000305
USD,コア個人消費支出価格指数（Core PCE Price Index）前期比,09_12_JST,11.254166666666643,7.084999999999809,9.055916657917734,4.119999999999891,31.679999999999836,12,5.0750000000000455,4.995000000000118,4,7.124999999999886,7.084999999999809,4,21.5625,22.550000000000182,4,6.423099999999986,8.211999999999936
USD,コア個人消費支出価格指数（Core PCE Price Index）前期比,12_15_JST,24.55499999999995,23.450000000000045,14.89020391825684,8.7199999999998,64.29999999999973,12,11.849999999999909,11.625,4,23.012500000000045,23.450000000000045,4,38.802499999999895,32.61999999999989,4,18.30909999999994,25.285200000000085
USD,コア個人消費支出価格指数（Core PCE Price Index）前期比,15_21_JST,23.0866666666667,21.87000000000012,9.053377404275311,8.670000000000073,37.75,12,13.720000000000027,15.069999999999936,4,22.110000000000014,21.87000000000012,4,33.430000000000064,32.7650000000001,4,16.781899999999947,28.264400000000016
USD,コア個人消費支出価格指数（Core PCE Price Index）前期比,21_24_JST,11.140833333333413,8.954999999999927,9.86754133356928,1.4700000000002547,39.95000000000027,12,4.634999999999991,4.849999999999909,4,8.772500000000036,8.954999999999927,4,20.015000000000214,14.350000000000136,4,7.710200000000155,9.826400000000069
USD,実質PCE前期比,00_03_JST,13.250833333333238,8.139999999999873,13.53868092025976,5.059999999999945,53.409999999999854,12,6.387499999999932,6.524999999999864,4,8.05749999999989,8.139999999999873,4,25.30749999999989,18.809999999999945,4,7.6037999999999055,8.756999999999953
USD,実質PCE前期比,03_06_JST,9.084166666666647,7.959999999999809,4.750080302351422,3.6700000000000728,19.799999999999727,12,4.7650000000001,4.915000000000191,4,7.999999999999886,7.959999999999809,4,14.487499999999955,14.014999999999873,4,6.7128999999999,9.061800000000131
USD,実質PCE前期比,07_09_JST,9.06666666666672,7.704999999999927,4.536108330703594,3.799999999999727,19.609999999999673,12,5.055000000000064,4.830000000000155,4,7.897500000000036,7.704999999999927,4,14.24750000000006,12.945000000000164,4,6.936400000000058,9.751000000000305
USD,実質PCE前期比,09_12_JST,11.254166666666643,7.084999999999809,9.055916657917734,4.119999999999891,31.679999999999836,12,5.0750000000000455,4.995000000000118,4,7.124999999999886,7.084999999999809,4,21.5625,22.550000000000182,4,6.423099999999986,8.211999999999936
USD,実質PCE前期比,12_15_JST,24.55499999999995,23.450000000000045,14.89020391825684,8.7199999999998,64.29999999999973,12,11.849999999999909,11.625,4,23.012500000000045,23.450000000000045,4,38.802499999999895,32.61999999999989,4,18.30909999999994,25.285200000000085
USD,実質PCE前期比,15_21_JST,23.0866666666667,21.87000000000012,9.053377404275311,8.670000000000073,37.75,12,13.720000000000027,15.069999999999936,4,22.110000000000014,21.87000000000012,4,33.430000000000064,32.7650000000001,4,16.781899999999947,28.264400000000016
