start_time_utc_seconds	start_time_readable	start_price	start_type	end_time_utc_seconds	end_time_readable	end_price	end_type	price_difference	abs_price_difference	bars_duration
1639061700	2021.12.09 14:55:00	2050.73	peak	1639062180	2021.12.09 15:03:00	2049.55	valley	-1.18	1.18	8
1639062180	2021.12.09 15:03:00	2049.55	valley	1639062960	2021.12.09 15:16:00	2050.94	peak	1.39	1.39	13
1639062960	2021.12.09 15:16:00	2050.94	peak	1639063560	2021.12.09 15:26:00	2049.51	valley	-1.43	1.43	10
1639063560	2021.12.09 15:26:00	2049.51	valley	1639067220	2021.12.09 16:27:00	2053.44	peak	3.93	3.93	61
1639067220	2021.12.09 16:27:00	2053.44	peak	1639067820	2021.12.09 16:37:00	2052.45	valley	-0.99	0.99	10
1639067820	2021.12.09 16:37:00	2052.45	valley	1639068540	2021.12.09 16:49:00	2054.02	peak	1.57	1.57	12
1639068540	2021.12.09 16:49:00	2054.02	peak	1639068900	2021.12.09 16:55:00	2053.09	valley	-0.93	0.93	6
1639068900	2021.12.09 16:55:00	2053.09	valley	1639069140	2021.12.09 16:59:00	2054.45	peak	1.36	1.36	4
1639069140	2021.12.09 16:59:00	2054.45	peak	1639069740	2021.12.09 17:09:00	2052.87	valley	-1.58	1.58	10
1639069740	2021.12.09 17:09:00	2052.87	valley	1639071540	2021.12.09 17:39:00	2057.07	peak	4.20	4.20	30
1639071540	2021.12.09 17:39:00	2057.07	peak	1639072260	2021.12.09 17:51:00	2054.77	valley	-2.30	2.30	12
1639072260	2021.12.09 17:51:00	2054.77	valley	1639073640	2021.12.09 18:14:00	2055.90	peak	1.13	1.13	23
1639073640	2021.12.09 18:14:00	2055.90	peak	1639073760	2021.12.09 18:16:00	2055.11	valley	-0.79	0.79	2
1639073760	2021.12.09 18:16:00	2055.11	valley	1639075860	2021.12.09 18:51:00	2062.83	peak	7.72	7.72	35
1639075860	2021.12.09 18:51:00	2062.83	peak	1639076700	2021.12.09 19:05:00	2057.77	valley	-5.06	5.06	14
1639076700	2021.12.09 19:05:00	2057.77	valley	1639077660	2021.12.09 19:21:00	2062.35	peak	4.58	4.58	16
1639077660	2021.12.09 19:21:00	2062.35	peak	1639078440	2021.12.09 19:34:00	2060.04	valley	-2.31	2.31	13
1639078440	2021.12.09 19:34:00	2060.04	valley	1639079580	2021.12.09 19:53:00	2065.94	peak	5.90	5.90	19
1639079580	2021.12.09 19:53:00	2065.94	peak	1639080720	2021.12.09 20:12:00	2058.34	valley	-7.60	7.60	19
1639080720	2021.12.09 20:12:00	2058.34	valley	1639081980	2021.12.09 20:33:00	2063.24	peak	4.90	4.90	21
1639081980	2021.12.09 20:33:00	2063.24	peak	1639082640	2021.12.09 20:44:00	2057.47	valley	-5.77	5.77	11
1639082640	2021.12.09 20:44:00	2057.47	valley	1639084620	2021.12.09 21:17:00	2069.42	peak	11.95	11.95	33
1639084620	2021.12.09 21:17:00	2069.42	peak	1639085700	2021.12.09 21:35:00	2063.92	valley	-5.50	5.50	18
1639085700	2021.12.09 21:35:00	2063.92	valley	1639086960	2021.12.09 21:56:00	2069.91	peak	5.99	5.99	21
1639086960	2021.12.09 21:56:00	2069.91	peak	1639087140	2021.12.09 21:59:00	2066.10	valley	-3.81	3.81	3
1639087140	2021.12.09 21:59:00	2066.10	valley	1639087680	2021.12.09 22:08:00	2069.78	peak	3.68	3.68	9
1639087680	2021.12.09 22:08:00	2069.78	peak	1639088040	2021.12.09 22:14:00	2067.34	valley	-2.44	2.44	6
1639088040	2021.12.09 22:14:00	2067.34	valley	1639088220	2021.12.09 22:17:00	2070.46	peak	3.12	3.12	3
1639088220	2021.12.09 22:17:00	2070.46	peak	1639091820	2021.12.09 23:17:00	2057.53	valley	-12.93	12.93	60
1639091820	2021.12.09 23:17:00	2057.53	valley	1639092180	2021.12.09 23:23:00	2062.09	peak	4.56	4.56	6
1639092180	2021.12.09 23:23:00	2062.09	peak	1639098120	2021.12.10 01:02:00	2050.99	valley	-11.10	11.10	38
1639098120	2021.12.10 01:02:00	2050.99	valley	1639100520	2021.12.10 01:42:00	2055.25	peak	4.26	4.26	40
1639100520	2021.12.10 01:42:00	2055.25	peak	1639100880	2021.12.10 01:48:00	2053.61	valley	-1.64	1.64	6
1639100880	2021.12.10 01:48:00	2053.61	valley	1639101780	2021.12.10 02:03:00	2055.63	peak	2.02	2.02	15
1639101780	2021.12.10 02:03:00	2055.63	peak	1639102260	2021.12.10 02:11:00	2054.19	valley	-1.44	1.44	8
1639102260	2021.12.10 02:11:00	2054.19	valley	1639103280	2021.12.10 02:28:00	2057.93	peak	3.74	3.74	17
1639103280	2021.12.10 02:28:00	2057.93	peak	1639104840	2021.12.10 02:54:00	2056.06	valley	-1.87	1.87	26
1639104840	2021.12.10 02:54:00	2056.06	valley	1639105380	2021.12.10 03:03:00	2057.52	peak	1.46	1.46	9
1639105380	2021.12.10 03:03:00	2057.52	peak	1639107600	2021.12.10 03:40:00	2051.60	valley	-5.92	5.92	37
1639107600	2021.12.10 03:40:00	2051.60	valley	1639108740	2021.12.10 03:59:00	2054.05	peak	2.45	2.45	19
1639108740	2021.12.10 03:59:00	2054.05	peak	1639110840	2021.12.10 04:34:00	2052.05	valley	-2.00	2.00	35
1639110840	2021.12.10 04:34:00	2052.05	valley	1639111320	2021.12.10 04:42:00	2053.11	peak	1.06	1.06	8
1639111320	2021.12.10 04:42:00	2053.11	peak	1639111860	2021.12.10 04:51:00	2052.01	valley	-1.10	1.10	9
1639111860	2021.12.10 04:51:00	2052.01	valley	1639113300	2021.12.10 05:15:00	2053.58	peak	1.57	1.57	24
1639113300	2021.12.10 05:15:00	2053.58	peak	1639114920	2021.12.10 05:42:00	2052.35	valley	-1.23	1.23	27
1639114920	2021.12.10 05:42:00	2052.35	valley	1639116300	2021.12.10 06:05:00	2053.17	peak	0.82	0.82	23
1639116300	2021.12.10 06:05:00	2053.17	peak	1639116660	2021.12.10 06:11:00	2052.34	valley	-0.83	0.83	6
1639116660	2021.12.10 06:11:00	2052.34	valley	1639116780	2021.12.10 06:13:00	2058.05	peak	5.71	5.71	2
1639116780	2021.12.10 06:13:00	2058.05	peak	1639119720	2021.12.10 07:02:00	2054.52	valley	-3.53	3.53	49
1639119720	2021.12.10 07:02:00	2054.52	valley	1639120200	2021.12.10 07:10:00	2054.92	peak	0.40	0.40	8
1639120200	2021.12.10 07:10:00	2054.92	peak	1639120740	2021.12.10 07:19:00	2053.27	valley	-1.65	1.65	9
1639120740	2021.12.10 07:19:00	2053.27	valley	1639122420	2021.12.10 07:47:00	2054.77	peak	1.50	1.50	28
1639122420	2021.12.10 07:47:00	2054.77	peak	1639122960	2021.12.10 07:56:00	2053.52	valley	-1.25	1.25	9
1639122960	2021.12.10 07:56:00	2053.52	valley	1639127520	2021.12.10 09:12:00	2063.98	peak	10.46	10.46	76
1639127520	2021.12.10 09:12:00	2063.98	peak	1639127760	2021.12.10 09:16:00	2061.86	valley	-2.12	2.12	4
1639127760	2021.12.10 09:16:00	2061.86	valley	1639129020	2021.12.10 09:37:00	2064.99	peak	3.13	3.13	21
1639129020	2021.12.10 09:37:00	2064.99	peak	1639129740	2021.12.10 09:49:00	2062.95	valley	-2.04	2.04	12
1639129740	2021.12.10 09:49:00	2062.95	valley	1639130820	2021.12.10 10:07:00	2064.79	peak	1.84	1.84	18
1639130820	2021.12.10 10:07:00	2064.79	peak	1639131360	2021.12.10 10:16:00	2063.45	valley	-1.34	1.34	9
1639131360	2021.12.10 10:16:00	2063.45	valley	1639133280	2021.12.10 10:48:00	2064.80	peak	1.35	1.35	32
1639133280	2021.12.10 10:48:00	2064.80	peak	1639134660	2021.12.10 11:11:00	2063.42	valley	-1.38	1.38	23
1639134660	2021.12.10 11:11:00	2063.42	valley	1639135620	2021.12.10 11:27:00	2064.26	peak	0.84	0.84	16
1639135620	2021.12.10 11:27:00	2064.26	peak	1639136100	2021.12.10 11:35:00	2063.63	valley	-0.63	0.63	8
1639136100	2021.12.10 11:35:00	2063.63	valley	1639136820	2021.12.10 11:47:00	2064.47	peak	0.84	0.84	12
1639136820	2021.12.10 11:47:00	2064.47	peak	1639138020	2021.12.10 12:07:00	2063.79	valley	-0.68	0.68	20
1639138020	2021.12.10 12:07:00	2063.79	valley	1639138680	2021.12.10 12:18:00	2064.33	peak	0.54	0.54	11
1639138680	2021.12.10 12:18:00	2064.33	peak	1639139040	2021.12.10 12:24:00	2063.26	valley	-1.07	1.07	6
1639139040	2021.12.10 12:24:00	2063.26	valley	1639140060	2021.12.10 12:41:00	2064.05	peak	0.79	0.79	17
1639140060	2021.12.10 12:41:00	2064.05	peak	1639141200	2021.12.10 13:00:00	2061.22	valley	-2.83	2.83	19
1639141200	2021.12.10 13:00:00	2061.22	valley	1639144860	2021.12.10 14:01:00	2064.94	peak	3.72	3.72	61
1639144860	2021.12.10 14:01:00	2064.94	peak	1639145700	2021.12.10 14:15:00	2062.77	valley	-2.17	2.17	14
1639145700	2021.12.10 14:15:00	2062.77	valley	1639146120	2021.12.10 14:22:00	2064.25	peak	1.48	1.48	7
1639146120	2021.12.10 14:22:00	2064.25	peak	1639147020	2021.12.10 14:37:00	2063.20	valley	-1.05	1.05	15
1639147020	2021.12.10 14:37:00	2063.20	valley	1639147740	2021.12.10 14:49:00	2064.52	peak	1.32	1.32	12
1639147740	2021.12.10 14:49:00	2064.52	peak	1639148460	2021.12.10 15:01:00	2063.23	valley	-1.29	1.29	12
1639148460	2021.12.10 15:01:00	2063.23	valley	1639148820	2021.12.10 15:07:00	2064.61	peak	1.38	1.38	6
1639148820	2021.12.10 15:07:00	2064.61	peak	1639149660	2021.12.10 15:21:00	2062.58	valley	-2.03	2.03	14
1639149660	2021.12.10 15:21:00	2062.58	valley	1639150680	2021.12.10 15:38:00	2063.92	peak	1.34	1.34	17
1639150680	2021.12.10 15:38:00	2063.92	peak	1639152960	2021.12.10 16:16:00	2060.41	valley	-3.51	3.51	38
1639152960	2021.12.10 16:16:00	2060.41	valley	1639154040	2021.12.10 16:34:00	2062.23	peak	1.82	1.82	18
1639154040	2021.12.10 16:34:00	2062.23	peak	1639155480	2021.12.10 16:58:00	2061.28	valley	-0.95	0.95	24
1639155480	2021.12.10 16:58:00	2061.28	valley	1639155780	2021.12.10 17:03:00	2062.97	peak	1.69	1.69	5
1639155780	2021.12.10 17:03:00	2062.97	peak	1639158120	2021.12.10 17:42:00	2061.83	valley	-1.14	1.14	39
1639158120	2021.12.10 17:42:00	2061.83	valley	1639159800	2021.12.10 18:10:00	2063.73	peak	1.90	1.90	28
1639159800	2021.12.10 18:10:00	2063.73	peak	1639160220	2021.12.10 18:17:00	2062.74	valley	-0.99	0.99	7
1639160220	2021.12.10 18:17:00	2062.74	valley	1639161060	2021.12.10 18:31:00	2063.51	peak	0.77	0.77	14
1639161060	2021.12.10 18:31:00	2063.51	peak	1639161240	2021.12.10 18:34:00	2062.92	valley	-0.59	0.59	3
1639161240	2021.12.10 18:34:00	2062.92	valley	1639161480	2021.12.10 18:38:00	2064.00	peak	1.08	1.08	4
1639161480	2021.12.10 18:38:00	2064.00	peak	1639164660	2021.12.10 19:31:00	2062.39	valley	-1.61	1.61	53
1639164660	2021.12.10 19:31:00	2062.39	valley	1639165080	2021.12.10 19:38:00	2063.02	peak	0.63	0.63	7
1639165080	2021.12.10 19:38:00	2063.02	peak	1639166520	2021.12.10 20:02:00	2061.11	valley	-1.91	1.91	24
1639166520	2021.12.10 20:02:00	2061.11	valley	1639167660	2021.12.10 20:21:00	2063.06	peak	1.95	1.95	19
1639167660	2021.12.10 20:21:00	2063.06	peak	1639167960	2021.12.10 20:26:00	2061.76	valley	-1.30	1.30	5
1639167960	2021.12.10 20:26:00	2061.76	valley	1639168500	2021.12.10 20:35:00	2063.77	peak	2.01	2.01	9
1639168500	2021.12.10 20:35:00	2063.77	peak	1639170660	2021.12.10 21:11:00	2058.13	valley	-5.64	5.64	36
1639170660	2021.12.10 21:11:00	2058.13	valley	1639172220	2021.12.10 21:37:00	2061.77	peak	3.64	3.64	26
1639172220	2021.12.10 21:37:00	2061.77	peak	1639173180	2021.12.10 21:53:00	2054.38	valley	-7.39	7.39	16
1639173180	2021.12.10 21:53:00	2054.38	valley	1639174740	2021.12.10 22:19:00	2059.80	peak	5.42	5.42	26
1639174740	2021.12.10 22:19:00	2059.80	peak	1639176360	2021.12.10 22:46:00	2056.10	valley	-3.70	3.70	27
1639176360	2021.12.10 22:46:00	2056.10	valley	1639178820	2021.12.10 23:27:00	2058.00	peak	1.90	1.90	41
1639178820	2021.12.10 23:27:00	2058.00	peak	1639179000	2021.12.10 23:30:00	2056.89	valley	-1.11	1.11	3
1639179000	2021.12.10 23:30:00	2056.89	valley	1639180320	2021.12.10 23:52:00	2059.73	peak	2.84	2.84	22
1639180320	2021.12.10 23:52:00	2059.73	peak	1639357380	2021.12.13 01:03:00	2058.12	valley	-1.61	1.61	9
1639357380	2021.12.13 01:03:00	2058.12	valley	1639357920	2021.12.13 01:12:00	2059.70	peak	1.58	1.58	9
1639357920	2021.12.13 01:12:00	2059.70	peak	1639358160	2021.12.13 01:16:00	2058.32	valley	-1.38	1.38	4
1639358160	2021.12.13 01:16:00	2058.32	valley	1639359000	2021.12.13 01:30:00	2059.36	peak	1.04	1.04	14
1639359000	2021.12.13 01:30:00	2059.36	peak	1639361400	2021.12.13 02:10:00	2056.91	valley	-2.45	2.45	40
1639361400	2021.12.13 02:10:00	2056.91	valley	1639363080	2021.12.13 02:38:00	2059.82	peak	2.91	2.91	28
1639363080	2021.12.13 02:38:00	2059.82	peak	1639363980	2021.12.13 02:53:00	2057.97	valley	-1.85	1.85	15
1639363980	2021.12.13 02:53:00	2057.97	valley	1639372320	2021.12.13 05:12:00	2068.51	peak	10.54	10.54	139
1639372320	2021.12.13 05:12:00	2068.51	peak	1639372740	2021.12.13 05:19:00	2066.92	valley	-1.59	1.59	7
1639372740	2021.12.13 05:19:00	2066.92	valley	1639373580	2021.12.13 05:33:00	2068.91	peak	1.99	1.99	14
1639373580	2021.12.13 05:33:00	2068.91	peak	1639374840	2021.12.13 05:54:00	2065.99	valley	-2.92	2.92	21
1639374840	2021.12.13 05:54:00	2065.99	valley	1639376280	2021.12.13 06:18:00	2068.31	peak	2.32	2.32	24
1639376280	2021.12.13 06:18:00	2068.31	peak	1639377780	2021.12.13 06:43:00	2065.87	valley	-2.44	2.44	25
1639377780	2021.12.13 06:43:00	2065.87	valley	1639378020	2021.12.13 06:47:00	2066.32	peak	0.45	0.45	4
1639378020	2021.12.13 06:47:00	2066.32	peak	1639378500	2021.12.13 06:55:00	2065.92	valley	-0.40	0.40	8
1639378500	2021.12.13 06:55:00	2065.92	valley	1639378620	2021.12.13 06:57:00	2066.33	peak	0.41	0.41	2
1639378620	2021.12.13 06:57:00	2066.33	peak	1639378860	2021.12.13 07:01:00	2065.88	valley	-0.45	0.45	4
1639378860	2021.12.13 07:01:00	2065.88	valley	1639379520	2021.12.13 07:12:00	2066.31	peak	0.43	0.43	11
1639379520	2021.12.13 07:12:00	2066.31	peak	1639381020	2021.12.13 07:37:00	2063.84	valley	-2.47	2.47	25
1639381020	2021.12.13 07:37:00	2063.84	valley	1639381440	2021.12.13 07:44:00	2065.47	peak	1.63	1.63	7
1639381440	2021.12.13 07:44:00	2065.47	peak	1639382100	2021.12.13 07:55:00	2064.66	valley	-0.81	0.81	11
1639382100	2021.12.13 07:55:00	2064.66	valley	1639383840	2021.12.13 08:24:00	2066.38	peak	1.72	1.72	29
1639383840	2021.12.13 08:24:00	2066.38	peak	1639384620	2021.12.13 08:37:00	2065.27	valley	-1.11	1.11	13
1639384620	2021.12.13 08:37:00	2065.27	valley	1639385280	2021.12.13 08:48:00	2067.76	peak	2.49	2.49	11
1639385280	2021.12.13 08:48:00	2067.76	peak	1639386000	2021.12.13 09:00:00	2066.25	valley	-1.51	1.51	12
1639386000	2021.12.13 09:00:00	2066.25	valley	1639386480	2021.12.13 09:08:00	2067.48	peak	1.23	1.23	8
1639386480	2021.12.13 09:08:00	2067.48	peak	1639387740	2021.12.13 09:29:00	2064.63	valley	-2.85	2.85	21
1639387740	2021.12.13 09:29:00	2064.63	valley	1639389900	2021.12.13 10:05:00	2065.60	peak	0.97	0.97	36
1639389900	2021.12.13 10:05:00	2065.60	peak	1639390740	2021.12.13 10:19:00	2064.26	valley	-1.34	1.34	14
1639390740	2021.12.13 10:19:00	2064.26	valley	1639392000	2021.12.13 10:40:00	2066.41	peak	2.15	2.15	21
1639392000	2021.12.13 10:40:00	2066.41	peak	1639394460	2021.12.13 11:21:00	2063.95	valley	-2.46	2.46	41
1639394460	2021.12.13 11:21:00	2063.95	valley	1639395300	2021.12.13 11:35:00	2064.92	peak	0.97	0.97	14
1639395300	2021.12.13 11:35:00	2064.92	peak	1639396020	2021.12.13 11:47:00	2064.14	valley	-0.78	0.78	12
1639396020	2021.12.13 11:47:00	2064.14	valley	1639398180	2021.12.13 12:23:00	2066.13	peak	1.99	1.99	36
1639398180	2021.12.13 12:23:00	2066.13	peak	1639399860	2021.12.13 12:51:00	2064.29	valley	-1.84	1.84	28
1639399860	2021.12.13 12:51:00	2064.29	valley	1639400700	2021.12.13 13:05:00	2065.55	peak	1.26	1.26	14
1639400700	2021.12.13 13:05:00	2065.55	peak	1639401480	2021.12.13 13:18:00	2064.26	valley	-1.29	1.29	13
1639401480	2021.12.13 13:18:00	2064.26	valley	1639402980	2021.12.13 13:43:00	2067.31	peak	3.05	3.05	25
1639402980	2021.12.13 13:43:00	2067.31	peak	1639404000	2021.12.13 14:00:00	2064.86	valley	-2.45	2.45	17
1639404000	2021.12.13 14:00:00	2064.86	valley	1639404960	2021.12.13 14:16:00	2066.01	peak	1.15	1.15	16
1639404960	2021.12.13 14:16:00	2066.01	peak	1639405320	2021.12.13 14:22:00	2064.60	valley	-1.41	1.41	6
1639405320	2021.12.13 14:22:00	2064.60	valley	1639406220	2021.12.13 14:37:00	2066.32	peak	1.72	1.72	15
1639406220	2021.12.13 14:37:00	2066.32	peak	1639407000	2021.12.13 14:50:00	2064.87	valley	-1.45	1.45	13
1639407000	2021.12.13 14:50:00	2064.87	valley	1639408860	2021.12.13 15:21:00	2068.24	peak	3.37	3.37	31
1639408860	2021.12.13 15:21:00	2068.24	peak	1639410240	2021.12.13 15:44:00	2066.40	valley	-1.84	1.84	23
1639410240	2021.12.13 15:44:00	2066.40	valley	1639410780	2021.12.13 15:53:00	2067.97	peak	1.57	1.57	9
1639410780	2021.12.13 15:53:00	2067.97	peak	1639411860	2021.12.13 16:11:00	2067.05	valley	-0.92	0.92	18
1639411860	2021.12.13 16:11:00	2067.05	valley	1639413420	2021.12.13 16:37:00	2069.16	peak	2.11	2.11	26
1639413420	2021.12.13 16:37:00	2069.16	peak	1639414860	2021.12.13 17:01:00	2068.09	valley	-1.07	1.07	24
1639414860	2021.12.13 17:01:00	2068.09	valley	1639415460	2021.12.13 17:11:00	2068.59	peak	0.50	0.50	10
1639415460	2021.12.13 17:11:00	2068.59	peak	1639417440	2021.12.13 17:44:00	2061.35	valley	-7.24	7.24	33
1639417440	2021.12.13 17:44:00	2061.35	valley	1639421280	2021.12.13 18:48:00	2067.81	peak	6.46	6.46	64
1639421280	2021.12.13 18:48:00	2067.81	peak	1639421520	2021.12.13 18:52:00	2066.62	valley	-1.19	1.19	4
1639421520	2021.12.13 18:52:00	2066.62	valley	1639422420	2021.12.13 19:07:00	2068.73	peak	2.11	2.11	15
1639422420	2021.12.13 19:07:00	2068.73	peak	1639423260	2021.12.13 19:21:00	2067.13	valley	-1.60	1.60	14
1639423260	2021.12.13 19:21:00	2067.13	valley	1639424520	2021.12.13 19:42:00	2070.17	peak	3.04	3.04	21
1639424520	2021.12.13 19:42:00	2070.17	peak	1639425960	2021.12.13 20:06:00	2064.24	valley	-5.93	5.93	24
1639425960	2021.12.13 20:06:00	2064.24	valley	1639427640	2021.12.13 20:34:00	2069.58	peak	5.34	5.34	28
1639427640	2021.12.13 20:34:00	2069.58	peak	1639428420	2021.12.13 20:47:00	2065.98	valley	-3.60	3.60	13
1639428420	2021.12.13 20:47:00	2065.98	valley	1639429020	2021.12.13 20:57:00	2068.60	peak	2.62	2.62	10
1639429020	2021.12.13 20:57:00	2068.60	peak	1639429440	2021.12.13 21:04:00	2066.11	valley	-2.49	2.49	7
1639429440	2021.12.13 21:04:00	2066.11	valley	1639431180	2021.12.13 21:33:00	2069.93	peak	3.82	3.82	29
1639431180	2021.12.13 21:33:00	2069.93	peak	1639431720	2021.12.13 21:42:00	2068.25	valley	-1.68	1.68	9
1639431720	2021.12.13 21:42:00	2068.25	valley	1639432080	2021.12.13 21:48:00	2071.52	peak	3.27	3.27	6
1639432080	2021.12.13 21:48:00	2071.52	peak	1639432380	2021.12.13 21:53:00	2066.46	valley	-5.06	5.06	5
1639432380	2021.12.13 21:53:00	2066.46	valley	1639433160	2021.12.13 22:06:00	2070.73	peak	4.27	4.27	13
1639433160	2021.12.13 22:06:00	2070.73	peak	1639433580	2021.12.13 22:13:00	2068.83	valley	-1.90	1.90	7
1639433580	2021.12.13 22:13:00	2068.83	valley	1639435920	2021.12.13 22:52:00	2081.74	peak	12.91	12.91	39
1639435920	2021.12.13 22:52:00	2081.74	peak	1639436520	2021.12.13 23:02:00	2076.16	valley	-5.58	5.58	10
1639436520	2021.12.13 23:02:00	2076.16	valley	1639439640	2021.12.13 23:54:00	2082.31	peak	6.15	6.15	52
1639439640	2021.12.13 23:54:00	2082.31	peak	1639444800	2021.12.14 01:20:00	2079.38	valley	-2.93	2.93	25
1639444800	2021.12.14 01:20:00	2079.38	valley	1639445580	2021.12.14 01:33:00	2081.04	peak	1.66	1.66	13
1639445580	2021.12.14 01:33:00	2081.04	peak	1639445880	2021.12.14 01:38:00	2080.09	valley	-0.95	0.95	5
1639445880	2021.12.14 01:38:00	2080.09	valley	1639446300	2021.12.14 01:45:00	2081.61	peak	1.52	1.52	7
1639446300	2021.12.14 01:45:00	2081.61	peak	1639446720	2021.12.14 01:52:00	2080.20	valley	-1.41	1.41	7
1639446720	2021.12.14 01:52:00	2080.20	valley	1639447680	2021.12.14 02:08:00	2082.39	peak	2.19	2.19	16
1639447680	2021.12.14 02:08:00	2082.39	peak	1639448040	2021.12.14 02:14:00	2081.40	valley	-0.99	0.99	6
1639448040	2021.12.14 02:14:00	2081.40	valley	1639448280	2021.12.14 02:18:00	2084.33	peak	2.93	2.93	4
1639448280	2021.12.14 02:18:00	2084.33	peak	1639448820	2021.12.14 02:27:00	2082.64	valley	-1.69	1.69	9
1639448820	2021.12.14 02:27:00	2082.64	valley	1639449180	2021.12.14 02:33:00	2083.87	peak	1.23	1.23	6
1639449180	2021.12.14 02:33:00	2083.87	peak	1639450860	2021.12.14 03:01:00	2075.78	valley	-8.09	8.09	28
1639450860	2021.12.14 03:01:00	2075.78	valley	1639451340	2021.12.14 03:09:00	2078.58	peak	2.80	2.80	8
1639451340	2021.12.14 03:09:00	2078.58	peak	1639451880	2021.12.14 03:18:00	2075.95	valley	-2.63	2.63	9
1639451880	2021.12.14 03:18:00	2075.95	valley	1639453740	2021.12.14 03:49:00	2078.68	peak	2.73	2.73	31
1639453740	2021.12.14 03:49:00	2078.68	peak	1639454880	2021.12.14 04:08:00	2076.61	valley	-2.07	2.07	19
1639454880	2021.12.14 04:08:00	2076.61	valley	1639455540	2021.12.14 04:19:00	2077.71	peak	1.10	1.10	11
1639455540	2021.12.14 04:19:00	2077.71	peak	1639456020	2021.12.14 04:27:00	2076.28	valley	-1.43	1.43	8
1639456020	2021.12.14 04:27:00	2076.28	valley	1639457100	2021.12.14 04:45:00	2078.14	peak	1.86	1.86	18
1639457100	2021.12.14 04:45:00	2078.14	peak	1639457820	2021.12.14 04:57:00	2076.83	valley	-1.31	1.31	12
1639457820	2021.12.14 04:57:00	2076.83	valley	1639459140	2021.12.14 05:19:00	2078.36	peak	1.53	1.53	22
1639459140	2021.12.14 05:19:00	2078.36	peak	1639460520	2021.12.14 05:42:00	2076.51	valley	-1.85	1.85	23
1639460520	2021.12.14 05:42:00	2076.51	valley	1639461240	2021.12.14 05:54:00	2077.45	peak	0.94	0.94	12
1639461240	2021.12.14 05:54:00	2077.45	peak	1639462200	2021.12.14 06:10:00	2076.76	valley	-0.69	0.69	16
1639462200	2021.12.14 06:10:00	2076.76	valley	1639463640	2021.12.14 06:34:00	2079.41	peak	2.65	2.65	24
1639463640	2021.12.14 06:34:00	2079.41	peak	1639464360	2021.12.14 06:46:00	2078.01	valley	-1.40	1.40	12
1639464360	2021.12.14 06:46:00	2078.01	valley	1639466100	2021.12.14 07:15:00	2081.03	peak	3.02	3.02	29
1639466100	2021.12.14 07:15:00	2081.03	peak	1639466820	2021.12.14 07:27:00	2079.50	valley	-1.53	1.53	12
1639466820	2021.12.14 07:27:00	2079.50	valley	1639467900	2021.12.14 07:45:00	2080.48	peak	0.98	0.98	18
1639467900	2021.12.14 07:45:00	2080.48	peak	1639468560	2021.12.14 07:56:00	2079.94	valley	-0.54	0.54	11
1639468560	2021.12.14 07:56:00	2079.94	valley	1639468740	2021.12.14 07:59:00	2080.63	peak	0.69	0.69	3
1639468740	2021.12.14 07:59:00	2080.63	peak	1639469340	2021.12.14 08:09:00	2079.13	valley	-1.50	1.50	10
1639469340	2021.12.14 08:09:00	2079.13	valley	1639472820	2021.12.14 09:07:00	2087.64	peak	8.51	8.51	58
1639472820	2021.12.14 09:07:00	2087.64	peak	1639473900	2021.12.14 09:25:00	2085.69	valley	-1.95	1.95	18
1639473900	2021.12.14 09:25:00	2085.69	valley	1639474140	2021.12.14 09:29:00	2087.62	peak	1.93	1.93	4
1639474140	2021.12.14 09:29:00	2087.62	peak	1639475400	2021.12.14 09:50:00	2085.39	valley	-2.23	2.23	21
1639475400	2021.12.14 09:50:00	2085.39	valley	1639477080	2021.12.14 10:18:00	2088.29	peak	2.90	2.90	28
1639477080	2021.12.14 10:18:00	2088.29	peak	1639478460	2021.12.14 10:41:00	2085.77	valley	-2.52	2.52	23
1639478460	2021.12.14 10:41:00	2085.77	valley	1639479540	2021.12.14 10:59:00	2087.64	peak	1.87	1.87	18
1639479540	2021.12.14 10:59:00	2087.64	peak	1639480860	2021.12.14 11:21:00	2085.72	valley	-1.92	1.92	22
1639480860	2021.12.14 11:21:00	2085.72	valley	1639482240	2021.12.14 11:44:00	2087.14	peak	1.42	1.42	23
1639482240	2021.12.14 11:44:00	2087.14	peak	1639483980	2021.12.14 12:13:00	2085.59	valley	-1.55	1.55	29
1639483980	2021.12.14 12:13:00	2085.59	valley	1639484580	2021.12.14 12:23:00	2087.32	peak	1.73	1.73	10
1639484580	2021.12.14 12:23:00	2087.32	peak	1639485060	2021.12.14 12:31:00	2086.23	valley	-1.09	1.09	7
1639485060	2021.12.14 12:31:00	2086.23	valley	1639485720	2021.12.14 12:42:00	2087.47	peak	1.24	1.24	11
1639485720	2021.12.14 12:42:00	2087.47	peak	1639486980	2021.12.14 13:03:00	2084.52	valley	-2.95	2.95	21
1639486980	2021.12.14 13:03:00	2084.52	valley	1639488240	2021.12.14 13:24:00	2086.69	peak	2.17	2.17	21
1639488240	2021.12.14 13:24:00	2086.69	peak	1639489500	2021.12.14 13:45:00	2084.16	valley	-2.53	2.53	21
1639489500	2021.12.14 13:45:00	2084.16	valley	1639490700	2021.12.14 14:05:00	2086.74	peak	2.58	2.58	20
1639490700	2021.12.14 14:05:00	2086.74	peak	1639491180	2021.12.14 14:13:00	2085.49	valley	-1.25	1.25	8
1639491180	2021.12.14 14:13:00	2085.49	valley	1639492020	2021.12.14 14:27:00	2087.41	peak	1.92	1.92	14
