start_time_utc_seconds	start_time_readable	start_price	start_type	end_time_utc_seconds	end_time_readable	end_price	end_type	price_difference	abs_price_difference	bars_duration
1691795340	2023.08.11 23:09:00	1913.20	valley	1691796420	2023.08.11 23:27:00	1914.97	peak	1.77	1.77	18
1691796420	2023.08.11 23:27:00	1914.97	peak	1691797080	2023.08.11 23:38:00	1913.45	valley	-1.52	1.52	11
1691797080	2023.08.11 23:38:00	1913.45	valley	1691977200	2023.08.14 01:40:00	1917.91	peak	4.46	4.46	60
1691977200	2023.08.14 01:40:00	1917.91	peak	1691979240	2023.08.14 02:14:00	1915.60	valley	-2.31	2.31	34
1691979240	2023.08.14 02:14:00	1915.60	valley	1691981880	2023.08.14 02:58:00	1917.58	peak	1.98	1.98	44
1691981880	2023.08.14 02:58:00	1917.58	peak	1691982120	2023.08.14 03:02:00	1916.71	valley	-0.87	0.87	4
1691982120	2023.08.14 03:02:00	1916.71	valley	1691982960	2023.08.14 03:16:00	1917.81	peak	1.10	1.10	14
1691982960	2023.08.14 03:16:00	1917.81	peak	1691983560	2023.08.14 03:26:00	1916.05	valley	-1.76	1.76	10
1691983560	2023.08.14 03:26:00	1916.05	valley	1691984100	2023.08.14 03:35:00	1917.44	peak	1.39	1.39	9
1691984100	2023.08.14 03:35:00	1917.44	peak	1691985000	2023.08.14 03:50:00	1916.48	valley	-0.96	0.96	15
1691985000	2023.08.14 03:50:00	1916.48	valley	1691987040	2023.08.14 04:24:00	1920.15	peak	3.67	3.67	34
1691987040	2023.08.14 04:24:00	1920.15	peak	1691988120	2023.08.14 04:42:00	1917.20	valley	-2.95	2.95	18
1691988120	2023.08.14 04:42:00	1917.20	valley	1691988420	2023.08.14 04:47:00	1918.75	peak	1.55	1.55	5
1691988420	2023.08.14 04:47:00	1918.75	peak	1691989440	2023.08.14 05:04:00	1916.32	valley	-2.43	2.43	17
1691989440	2023.08.14 05:04:00	1916.32	valley	1691989980	2023.08.14 05:13:00	1917.55	peak	1.23	1.23	9
1691989980	2023.08.14 05:13:00	1917.55	peak	1691991600	2023.08.14 05:40:00	1913.41	valley	-4.14	4.14	27
1691991600	2023.08.14 05:40:00	1913.41	valley	1691991780	2023.08.14 05:43:00	1915.64	peak	2.23	2.23	3
1691991780	2023.08.14 05:43:00	1915.64	peak	1691993520	2023.08.14 06:12:00	1911.23	valley	-4.41	4.41	29
1691993520	2023.08.14 06:12:00	1911.23	valley	1691994420	2023.08.14 06:27:00	1922.29	peak	11.06	11.06	15
1691994420	2023.08.14 06:27:00	1922.29	peak	1691996100	2023.08.14 06:55:00	1904.62	valley	-17.67	17.67	28
1691996100	2023.08.14 06:55:00	1904.62	valley	1691996520	2023.08.14 07:02:00	1907.60	peak	2.98	2.98	7
1691996520	2023.08.14 07:02:00	1907.60	peak	1691996820	2023.08.14 07:07:00	1903.65	valley	-3.95	3.95	5
1691996820	2023.08.14 07:07:00	1903.65	valley	1691997480	2023.08.14 07:18:00	1907.53	peak	3.88	3.88	11
1691997480	2023.08.14 07:18:00	1907.53	peak	1691998200	2023.08.14 07:30:00	1903.87	valley	-3.66	3.66	12
1691998200	2023.08.14 07:30:00	1903.87	valley	1691999460	2023.08.14 07:51:00	1910.56	peak	6.69	6.69	21
1691999460	2023.08.14 07:51:00	1910.56	peak	1692000600	2023.08.14 08:10:00	1907.49	valley	-3.07	3.07	19
1692000600	2023.08.14 08:10:00	1907.49	valley	1692002220	2023.08.14 08:37:00	1910.56	peak	3.07	3.07	27
1692002220	2023.08.14 08:37:00	1910.56	peak	1692003840	2023.08.14 09:04:00	1908.58	valley	-1.98	1.98	27
1692003840	2023.08.14 09:04:00	1908.58	valley	1692004440	2023.08.14 09:14:00	1911.13	peak	2.55	2.55	10
1692004440	2023.08.14 09:14:00	1911.13	peak	1692005640	2023.08.14 09:34:00	1910.27	valley	-0.86	0.86	20
1692005640	2023.08.14 09:34:00	1910.27	valley	1692005940	2023.08.14 09:39:00	1912.65	peak	2.38	2.38	5
1692005940	2023.08.14 09:39:00	1912.65	peak	1692006360	2023.08.14 09:46:00	1910.34	valley	-2.31	2.31	7
1692006360	2023.08.14 09:46:00	1910.34	valley	1692007920	2023.08.14 10:12:00	1912.58	peak	2.24	2.24	26
1692007920	2023.08.14 10:12:00	1912.58	peak	1692008220	2023.08.14 10:17:00	1911.74	valley	-0.84	0.84	5
1692008220	2023.08.14 10:17:00	1911.74	valley	1692009600	2023.08.14 10:40:00	1914.63	peak	2.89	2.89	23
1692009600	2023.08.14 10:40:00	1914.63	peak	1692011700	2023.08.14 11:15:00	1912.02	valley	-2.61	2.61	35
1692011700	2023.08.14 11:15:00	1912.02	valley	1692013140	2023.08.14 11:39:00	1914.27	peak	2.25	2.25	24
1692013140	2023.08.14 11:39:00	1914.27	peak	1692013740	2023.08.14 11:49:00	1913.31	valley	-0.96	0.96	10
1692013740	2023.08.14 11:49:00	1913.31	valley	1692014160	2023.08.14 11:56:00	1914.06	peak	0.75	0.75	7
1692014160	2023.08.14 11:56:00	1914.06	peak	1692014400	2023.08.14 12:00:00	1913.16	valley	-0.90	0.90	4
1692014400	2023.08.14 12:00:00	1913.16	valley	1692015000	2023.08.14 12:10:00	1914.31	peak	1.15	1.15	10
1692015000	2023.08.14 12:10:00	1914.31	peak	1692016980	2023.08.14 12:43:00	1913.21	valley	-1.10	1.10	33
1692016980	2023.08.14 12:43:00	1913.21	valley	1692018000	2023.08.14 13:00:00	1914.82	peak	1.61	1.61	17
1692018000	2023.08.14 13:00:00	1914.82	peak	1692018240	2023.08.14 13:04:00	1913.74	valley	-1.08	1.08	4
1692018240	2023.08.14 13:04:00	1913.74	valley	1692019080	2023.08.14 13:18:00	1915.95	peak	2.21	2.21	14
1692019080	2023.08.14 13:18:00	1915.95	peak	1692019440	2023.08.14 13:24:00	1914.82	valley	-1.13	1.13	6
1692019440	2023.08.14 13:24:00	1914.82	valley	1692020280	2023.08.14 13:38:00	1915.26	peak	0.44	0.44	14
1692020280	2023.08.14 13:38:00	1915.26	peak	1692021540	2023.08.14 13:59:00	1914.50	valley	-0.76	0.76	21
1692021540	2023.08.14 13:59:00	1914.50	valley	1692022140	2023.08.14 14:09:00	1916.00	peak	1.50	1.50	10
1692022140	2023.08.14 14:09:00	1916.00	peak	1692025200	2023.08.14 15:00:00	1914.19	valley	-1.81	1.81	51
1692025200	2023.08.14 15:00:00	1914.19	valley	1692027660	2023.08.14 15:41:00	1916.26	peak	2.07	2.07	41
1692027660	2023.08.14 15:41:00	1916.26	peak	1692028080	2023.08.14 15:48:00	1915.50	valley	-0.76	0.76	7
1692028080	2023.08.14 15:48:00	1915.50	valley	1692028680	2023.08.14 15:58:00	1916.51	peak	1.01	1.01	10
1692028680	2023.08.14 15:58:00	1916.51	peak	1692029280	2023.08.14 16:08:00	1915.43	valley	-1.08	1.08	10
1692029280	2023.08.14 16:08:00	1915.43	valley	1692029940	2023.08.14 16:19:00	1916.77	peak	1.34	1.34	11
1692029940	2023.08.14 16:19:00	1916.77	peak	1692030120	2023.08.14 16:22:00	1915.38	valley	-1.39	1.39	3
1692030120	2023.08.14 16:22:00	1915.38	valley	1692031020	2023.08.14 16:37:00	1917.28	peak	1.90	1.90	15
1692031020	2023.08.14 16:37:00	1917.28	peak	1692032940	2023.08.14 17:09:00	1914.97	valley	-2.31	2.31	32
1692032940	2023.08.14 17:09:00	1914.97	valley	1692033780	2023.08.14 17:23:00	1915.94	peak	0.97	0.97	14
1692033780	2023.08.14 17:23:00	1915.94	peak	1692034080	2023.08.14 17:28:00	1915.03	valley	-0.91	0.91	5
1692034080	2023.08.14 17:28:00	1915.03	valley	1692035280	2023.08.14 17:48:00	1916.10	peak	1.07	1.07	20
1692035280	2023.08.14 17:48:00	1916.10	peak	1692036120	2023.08.14 18:02:00	1915.05	valley	-1.05	1.05	14
1692036120	2023.08.14 18:02:00	1915.05	valley	1692036960	2023.08.14 18:16:00	1915.87	peak	0.82	0.82	14
1692036960	2023.08.14 18:16:00	1915.87	peak	1692037080	2023.08.14 18:18:00	1915.22	valley	-0.65	0.65	2
1692037080	2023.08.14 18:18:00	1915.22	valley	1692037620	2023.08.14 18:27:00	1916.03	peak	0.81	0.81	9
1692037620	2023.08.14 18:27:00	1916.03	peak	1692038460	2023.08.14 18:41:00	1915.52	valley	-0.51	0.51	14
1692038460	2023.08.14 18:41:00	1915.52	valley	1692039060	2023.08.14 18:51:00	1916.88	peak	1.36	1.36	10
1692039060	2023.08.14 18:51:00	1916.88	peak	1692039360	2023.08.14 18:56:00	1915.86	valley	-1.02	1.02	5
1692039360	2023.08.14 18:56:00	1915.86	valley	1692040320	2023.08.14 19:12:00	1916.67	peak	0.81	0.81	16
1692040320	2023.08.14 19:12:00	1916.67	peak	1692041640	2023.08.14 19:34:00	1914.62	valley	-2.05	2.05	22
1692041640	2023.08.14 19:34:00	1914.62	valley	1692043380	2023.08.14 20:03:00	1915.60	peak	0.98	0.98	29
1692043380	2023.08.14 20:03:00	1915.60	peak	1692043860	2023.08.14 20:11:00	1915.06	valley	-0.54	0.54	8
1692043860	2023.08.14 20:11:00	1915.06	valley	1692045660	2023.08.14 20:41:00	1917.49	peak	2.43	2.43	30
1692045660	2023.08.14 20:41:00	1917.49	peak	1692047160	2023.08.14 21:06:00	1915.32	valley	-2.17	2.17	25
1692047160	2023.08.14 21:06:00	1915.32	valley	1692048360	2023.08.14 21:26:00	1917.68	peak	2.36	2.36	20
1692048360	2023.08.14 21:26:00	1917.68	peak	1692049260	2023.08.14 21:41:00	1916.56	valley	-1.12	1.12	15
1692049260	2023.08.14 21:41:00	1916.56	valley	1692049440	2023.08.14 21:44:00	1917.45	peak	0.89	0.89	3
1692049440	2023.08.14 21:44:00	1917.45	peak	1692049740	2023.08.14 21:49:00	1915.64	valley	-1.81	1.81	5
1692049740	2023.08.14 21:49:00	1915.64	valley	1692050880	2023.08.14 22:08:00	1916.28	peak	0.64	0.64	19
1692050880	2023.08.14 22:08:00	1916.28	peak	1692051600	2023.08.14 22:20:00	1914.58	valley	-1.70	1.70	12
1692051600	2023.08.14 22:20:00	1914.58	valley	1692051900	2023.08.14 22:25:00	1915.98	peak	1.40	1.40	5
1692051900	2023.08.14 22:25:00	1915.98	peak	1692052080	2023.08.14 22:28:00	1914.31	valley	-1.67	1.67	3
1692052080	2023.08.14 22:28:00	1914.31	valley	1692052740	2023.08.14 22:39:00	1915.74	peak	1.43	1.43	11
1692052740	2023.08.14 22:39:00	1915.74	peak	1692054780	2023.08.14 23:13:00	1913.38	valley	-2.36	2.36	34
1692054780	2023.08.14 23:13:00	1913.38	valley	1692055500	2023.08.14 23:25:00	1914.69	peak	1.31	1.31	12
1692055500	2023.08.14 23:25:00	1914.69	peak	1692056340	2023.08.14 23:39:00	1913.56	valley	-1.13	1.13	14
1692056340	2023.08.14 23:39:00	1913.56	valley	1692057000	2023.08.14 23:50:00	1915.22	peak	1.66	1.66	11
1692057000	2023.08.14 23:50:00	1915.22	peak	1692061200	2023.08.15 01:00:00	1913.94	valley	-1.28	1.28	9
1692061200	2023.08.15 01:00:00	1913.94	valley	1692063120	2023.08.15 01:32:00	1915.66	peak	1.72	1.72	32
1692063120	2023.08.15 01:32:00	1915.66	peak	1692064920	2023.08.15 02:02:00	1913.83	valley	-1.83	1.83	30
1692064920	2023.08.15 02:02:00	1913.83	valley	1692065700	2023.08.15 02:15:00	1914.55	peak	0.72	0.72	13
1692065700	2023.08.15 02:15:00	1914.55	peak	1692066420	2023.08.15 02:27:00	1913.63	valley	-0.92	0.92	12
1692066420	2023.08.15 02:27:00	1913.63	valley	1692068940	2023.08.15 03:09:00	1915.28	peak	1.65	1.65	42
1692068940	2023.08.15 03:09:00	1915.28	peak	1692069480	2023.08.15 03:18:00	1914.31	valley	-0.97	0.97	9
1692069480	2023.08.15 03:18:00	1914.31	valley	1692070020	2023.08.15 03:27:00	1915.24	peak	0.93	0.93	9
1692070020	2023.08.15 03:27:00	1915.24	peak	1692070680	2023.08.15 03:38:00	1914.49	valley	-0.75	0.75	11
1692070680	2023.08.15 03:38:00	1914.49	valley	1692070920	2023.08.15 03:42:00	1915.02	peak	0.53	0.53	4
1692070920	2023.08.15 03:42:00	1915.02	peak	1692071340	2023.08.15 03:49:00	1914.44	valley	-0.58	0.58	7
1692071340	2023.08.15 03:49:00	1914.44	valley	1692071580	2023.08.15 03:53:00	1915.14	peak	0.70	0.70	4
1692071580	2023.08.15 03:53:00	1915.14	peak	1692071880	2023.08.15 03:58:00	1914.37	valley	-0.77	0.77	5
1692071880	2023.08.15 03:58:00	1914.37	valley	1692072600	2023.08.15 04:10:00	1915.59	peak	1.22	1.22	12
1692072600	2023.08.15 04:10:00	1915.59	peak	1692073620	2023.08.15 04:27:00	1913.41	valley	-2.18	2.18	17
1692073620	2023.08.15 04:27:00	1913.41	valley	1692073800	2023.08.15 04:30:00	1915.60	peak	2.19	2.19	3
1692073800	2023.08.15 04:30:00	1915.60	peak	1692074460	2023.08.15 04:41:00	1913.30	valley	-2.30	2.30	11
1692074460	2023.08.15 04:41:00	1913.30	valley	1692076200	2023.08.15 05:10:00	1917.79	peak	4.49	4.49	29
1692076200	2023.08.15 05:10:00	1917.79	peak	1692076740	2023.08.15 05:19:00	1915.84	valley	-1.95	1.95	9
1692076740	2023.08.15 05:19:00	1915.84	valley	1692077160	2023.08.15 05:26:00	1916.97	peak	1.13	1.13	7
1692077160	2023.08.15 05:26:00	1916.97	peak	1692078240	2023.08.15 05:44:00	1912.65	valley	-4.32	4.32	18
1692078240	2023.08.15 05:44:00	1912.65	valley	1692080400	2023.08.15 06:20:00	1919.17	peak	6.52	6.52	36
1692080400	2023.08.15 06:20:00	1919.17	peak	1692080940	2023.08.15 06:29:00	1917.55	valley	-1.62	1.62	9
1692080940	2023.08.15 06:29:00	1917.55	valley	1692081420	2023.08.15 06:37:00	1919.83	peak	2.28	2.28	8
1692081420	2023.08.15 06:37:00	1919.83	peak	1692082500	2023.08.15 06:55:00	1918.45	valley	-1.38	1.38	18
1692082500	2023.08.15 06:55:00	1918.45	valley	1692083100	2023.08.15 07:05:00	1919.62	peak	1.17	1.17	10
1692083100	2023.08.15 07:05:00	1919.62	peak	1692083640	2023.08.15 07:14:00	1917.99	valley	-1.63	1.63	9
1692083640	2023.08.15 07:14:00	1917.99	valley	1692086400	2023.08.15 08:00:00	1925.94	peak	7.95	7.95	46
1692086400	2023.08.15 08:00:00	1925.94	peak	1692087060	2023.08.15 08:11:00	1924.35	valley	-1.59	1.59	11
1692087060	2023.08.15 08:11:00	1924.35	valley	1692087900	2023.08.15 08:25:00	1925.12	peak	0.77	0.77	14
1692087900	2023.08.15 08:25:00	1925.12	peak	1692088860	2023.08.15 08:41:00	1921.31	valley	-3.81	3.81	16
1692088860	2023.08.15 08:41:00	1921.31	valley	1692089520	2023.08.15 08:52:00	1923.02	peak	1.71	1.71	11
1692089520	2023.08.15 08:52:00	1923.02	peak	1692091260	2023.08.15 09:21:00	1916.75	valley	-6.27	6.27	29
1692091260	2023.08.15 09:21:00	1916.75	valley	1692093840	2023.08.15 10:04:00	1920.79	peak	4.04	4.04	43
1692093840	2023.08.15 10:04:00	1920.79	peak	1692094500	2023.08.15 10:15:00	1919.36	valley	-1.43	1.43	11
1692094500	2023.08.15 10:15:00	1919.36	valley	1692096660	2023.08.15 10:51:00	1919.81	peak	0.45	0.45	36
1692096660	2023.08.15 10:51:00	1919.81	peak	1692097020	2023.08.15 10:57:00	1919.34	valley	-0.47	0.47	6
1692097020	2023.08.15 10:57:00	1919.34	valley	1692099540	2023.08.15 11:39:00	1920.54	peak	1.20	1.20	42
1692099540	2023.08.15 11:39:00	1920.54	peak	1692101040	2023.08.15 12:04:00	1919.38	valley	-1.16	1.16	25
1692101040	2023.08.15 12:04:00	1919.38	valley	1692101220	2023.08.15 12:07:00	1919.97	peak	0.59	0.59	3
1692101220	2023.08.15 12:07:00	1919.97	peak	1692101280	2023.08.15 12:08:00	1919.37	valley	-0.60	0.60	1
1692101280	2023.08.15 12:08:00	1919.37	valley	1692102660	2023.08.15 12:31:00	1920.25	peak	0.88	0.88	23
1692102660	2023.08.15 12:31:00	1920.25	peak	1692103140	2023.08.15 12:39:00	1919.51	valley	-0.74	0.74	8
1692103140	2023.08.15 12:39:00	1919.51	valley	1692104820	2023.08.15 13:07:00	1920.09	peak	0.58	0.58	28
1692104820	2023.08.15 13:07:00	1920.09	peak	1692104880	2023.08.15 13:08:00	1919.39	valley	-0.70	0.70	1
1692104880	2023.08.15 13:08:00	1919.39	valley	1692107040	2023.08.15 13:44:00	1920.86	peak	1.47	1.47	36
1692107040	2023.08.15 13:44:00	1920.86	peak	1692107700	2023.08.15 13:55:00	1920.49	valley	-0.37	0.37	11
1692107700	2023.08.15 13:55:00	1920.49	valley	1692109740	2023.08.15 14:29:00	1921.49	peak	1.00	1.00	34
1692109740	2023.08.15 14:29:00	1921.49	peak	1692110520	2023.08.15 14:42:00	1920.74	valley	-0.75	0.75	13
1692110520	2023.08.15 14:42:00	1920.74	valley	1692112980	2023.08.15 15:23:00	1921.94	peak	1.20	1.20	41
1692112980	2023.08.15 15:23:00	1921.94	peak	1692113820	2023.08.15 15:37:00	1920.93	valley	-1.01	1.01	14
1692113820	2023.08.15 15:37:00	1920.93	valley	1692114840	2023.08.15 15:54:00	1921.91	peak	0.98	0.98	17
1692114840	2023.08.15 15:54:00	1921.91	peak	1692115800	2023.08.15 16:10:00	1921.21	valley	-0.70	0.70	16
1692115800	2023.08.15 16:10:00	1921.21	valley	1692118380	2023.08.15 16:53:00	1922.90	peak	1.69	1.69	43
1692118380	2023.08.15 16:53:00	1922.90	peak	1692119340	2023.08.15 17:09:00	1921.67	valley	-1.23	1.23	16
1692119340	2023.08.15 17:09:00	1921.67	valley	1692119700	2023.08.15 17:15:00	1922.63	peak	0.96	0.96	6
1692119700	2023.08.15 17:15:00	1922.63	peak	1692120900	2023.08.15 17:35:00	1921.31	valley	-1.32	1.32	20
1692120900	2023.08.15 17:35:00	1921.31	valley	1692125160	2023.08.15 18:46:00	1925.71	peak	4.40	4.40	71
1692125160	2023.08.15 18:46:00	1925.71	peak	1692126120	2023.08.15 19:02:00	1924.87	valley	-0.84	0.84	16
1692126120	2023.08.15 19:02:00	1924.87	valley	1692126720	2023.08.15 19:12:00	1925.49	peak	0.62	0.62	10
1692126720	2023.08.15 19:12:00	1925.49	peak	1692127920	2023.08.15 19:32:00	1923.84	valley	-1.65	1.65	20
1692127920	2023.08.15 19:32:00	1923.84	valley	1692128220	2023.08.15 19:37:00	1925.13	peak	1.29	1.29	5
1692128220	2023.08.15 19:37:00	1925.13	peak	1692129300	2023.08.15 19:55:00	1923.86	valley	-1.27	1.27	18
1692129300	2023.08.15 19:55:00	1923.86	valley	1692129540	2023.08.15 19:59:00	1924.51	peak	0.65	0.65	4
1692129540	2023.08.15 19:59:00	1924.51	peak	1692130500	2023.08.15 20:15:00	1923.15	valley	-1.36	1.36	16
1692130500	2023.08.15 20:15:00	1923.15	valley	1692132960	2023.08.15 20:56:00	1925.48	peak	2.33	2.33	41
1692132960	2023.08.15 20:56:00	1925.48	peak	1692133620	2023.08.15 21:07:00	1924.24	valley	-1.24	1.24	11
1692133620	2023.08.15 21:07:00	1924.24	valley	1692133920	2023.08.15 21:12:00	1925.18	peak	0.94	0.94	5
1692133920	2023.08.15 21:12:00	1925.18	peak	1692135300	2023.08.15 21:35:00	1923.44	valley	-1.74	1.74	23
1692135300	2023.08.15 21:35:00	1923.44	valley	1692135540	2023.08.15 21:39:00	1924.31	peak	0.87	0.87	4
1692135540	2023.08.15 21:39:00	1924.31	peak	1692138060	2023.08.15 22:21:00	1921.47	valley	-2.84	2.84	42
1692138060	2023.08.15 22:21:00	1921.47	valley	1692140160	2023.08.15 22:56:00	1924.82	peak	3.35	3.35	35
1692140160	2023.08.15 22:56:00	1924.82	peak	1692141540	2023.08.15 23:19:00	1922.17	valley	-2.65	2.65	23
1692141540	2023.08.15 23:19:00	1922.17	valley	1692141960	2023.08.15 23:26:00	1923.36	peak	1.19	1.19	7
1692141960	2023.08.15 23:26:00	1923.36	peak	1692142920	2023.08.15 23:42:00	1922.49	valley	-0.87	0.87	16
1692142920	2023.08.15 23:42:00	1922.49	valley	1692147900	2023.08.16 01:05:00	1924.17	peak	1.68	1.68	22
1692147900	2023.08.16 01:05:00	1924.17	peak	1692149640	2023.08.16 01:34:00	1922.45	valley	-1.72	1.72	28
1692149640	2023.08.16 01:34:00	1922.45	valley	1692151440	2023.08.16 02:04:00	1924.38	peak	1.93	1.93	30
1692151440	2023.08.16 02:04:00	1924.38	peak	1692154620	2023.08.16 02:57:00	1920.88	valley	-3.50	3.50	53
1692154620	2023.08.16 02:57:00	1920.88	valley	1692154680	2023.08.16 02:58:00	1921.76	peak	0.88	0.88	1
1692154680	2023.08.16 02:58:00	1921.76	peak	1692155640	2023.08.16 03:14:00	1919.28	valley	-2.48	2.48	16
1692155640	2023.08.16 03:14:00	1919.28	valley	1692156240	2023.08.16 03:24:00	1919.96	peak	0.68	0.68	10
1692156240	2023.08.16 03:24:00	1919.96	peak	1692160620	2023.08.16 04:37:00	1914.37	valley	-5.59	5.59	73
1692160620	2023.08.16 04:37:00	1914.37	valley	1692160980	2023.08.16 04:43:00	1916.44	peak	2.07	2.07	6
1692160980	2023.08.16 04:43:00	1916.44	peak	1692161400	2023.08.16 04:50:00	1914.32	valley	-2.12	2.12	7
1692161400	2023.08.16 04:50:00	1914.32	valley	1692163080	2023.08.16 05:18:00	1918.16	peak	3.84	3.84	28
1692163080	2023.08.16 05:18:00	1918.16	peak	1692163200	2023.08.16 05:20:00	1916.63	valley	-1.53	1.53	2
1692163200	2023.08.16 05:20:00	1916.63	valley	1692164460	2023.08.16 05:41:00	1919.05	peak	2.42	2.42	21
1692164460	2023.08.16 05:41:00	1919.05	peak	1692164640	2023.08.16 05:44:00	1917.05	valley	-2.00	2.00	3
1692164640	2023.08.16 05:44:00	1917.05	valley	1692168180	2023.08.16 06:43:00	1934.80	peak	17.75	17.75	59
1692168180	2023.08.16 06:43:00	1934.80	peak	1692168480	2023.08.16 06:48:00	1930.79	valley	-4.01	4.01	5
1692168480	2023.08.16 06:48:00	1930.79	valley	1692169800	2023.08.16 07:10:00	1934.86	peak	4.07	4.07	22
1692169800	2023.08.16 07:10:00	1934.86	peak	1692170100	2023.08.16 07:15:00	1932.56	valley	-2.30	2.30	5
1692170100	2023.08.16 07:15:00	1932.56	valley	1692173040	2023.08.16 08:04:00	1937.53	peak	4.97	4.97	49
1692173040	2023.08.16 08:04:00	1937.53	peak	1692173160	2023.08.16 08:06:00	1936.18	valley	-1.35	1.35	2
1692173160	2023.08.16 08:06:00	1936.18	valley	1692173940	2023.08.16 08:19:00	1937.58	peak	1.40	1.40	13
1692173940	2023.08.16 08:19:00	1937.58	peak	1692174540	2023.08.16 08:29:00	1933.91	valley	-3.67	3.67	10
1692174540	2023.08.16 08:29:00	1933.91	valley	1692175260	2023.08.16 08:41:00	1935.38	peak	1.47	1.47	12
1692175260	2023.08.16 08:41:00	1935.38	peak	1692175500	2023.08.16 08:45:00	1933.99	valley	-1.39	1.39	4
1692175500	2023.08.16 08:45:00	1933.99	valley	1692178200	2023.08.16 09:30:00	1938.03	peak	4.04	4.04	45
1692178200	2023.08.16 09:30:00	1938.03	peak	1692178680	2023.08.16 09:38:00	1936.12	valley	-1.91	1.91	8
1692178680	2023.08.16 09:38:00	1936.12	valley	1692179820	2023.08.16 09:57:00	1937.38	peak	1.26	1.26	19
1692179820	2023.08.16 09:57:00	1937.38	peak	1692182400	2023.08.16 10:40:00	1935.03	valley	-2.35	2.35	43
1692182400	2023.08.16 10:40:00	1935.03	valley	1692183540	2023.08.16 10:59:00	1937.13	peak	2.10	2.10	19
1692183540	2023.08.16 10:59:00	1937.13	peak	1692184380	2023.08.16 11:13:00	1936.24	valley	-0.89	0.89	14
1692184380	2023.08.16 11:13:00	1936.24	valley	1692185880	2023.08.16 11:38:00	1937.92	peak	1.68	1.68	25
1692185880	2023.08.16 11:38:00	1937.92	peak	1692186180	2023.08.16 11:43:00	1937.41	valley	-0.51	0.51	5
1692186180	2023.08.16 11:43:00	1937.41	valley	1692187740	2023.08.16 12:09:00	1937.99	peak	0.58	0.58	26
1692187740	2023.08.16 12:09:00	1937.99	peak	1692188400	2023.08.16 12:20:00	1937.13	valley	-0.86	0.86	11
1692188400	2023.08.16 12:20:00	1937.13	valley	1692190800	2023.08.16 13:00:00	1937.75	peak	0.62	0.62	40
1692190800	2023.08.16 13:00:00	1937.75	peak	1692192240	2023.08.16 13:24:00	1936.52	valley	-1.23	1.23	24
1692192240	2023.08.16 13:24:00	1936.52	valley	1692193560	2023.08.16 13:46:00	1937.08	peak	0.56	0.56	22
1692193560	2023.08.16 13:46:00	1937.08	peak	1692193920	2023.08.16 13:52:00	1936.82	valley	-0.26	0.26	6
1692193920	2023.08.16 13:52:00	1936.82	valley	1692194880	2023.08.16 14:08:00	1937.44	peak	0.62	0.62	16
1692194880	2023.08.16 14:08:00	1937.44	peak	1692196320	2023.08.16 14:32:00	1935.75	valley	-1.69	1.69	24
1692196320	2023.08.16 14:32:00	1935.75	valley	1692197400	2023.08.16 14:50:00	1936.47	peak	0.72	0.72	18
1692197400	2023.08.16 14:50:00	1936.47	peak	1692198480	2023.08.16 15:08:00	1935.83	valley	-0.64	0.64	18
1692198480	2023.08.16 15:08:00	1935.83	valley	1692199860	2023.08.16 15:31:00	1937.18	peak	1.35	1.35	23
1692199860	2023.08.16 15:31:00	1937.18	peak	1692200220	2023.08.16 15:37:00	1935.89	valley	-1.29	1.29	6
1692200220	2023.08.16 15:37:00	1935.89	valley	1692200580	2023.08.16 15:43:00	1936.66	peak	0.77	0.77	6
1692200580	2023.08.16 15:43:00	1936.66	peak	1692200880	2023.08.16 15:48:00	1935.86	valley	-0.80	0.80	5
1692200880	2023.08.16 15:48:00	1935.86	valley	1692202140	2023.08.16 16:09:00	1936.99	peak	1.13	1.13	21
1692202140	2023.08.16 16:09:00	1936.99	peak	1692202680	2023.08.16 16:18:00	1935.74	valley	-1.25	1.25	9
1692202680	2023.08.16 16:18:00	1935.74	valley	1692202980	2023.08.16 16:23:00	1936.74	peak	1.00	1.00	5
1692202980	2023.08.16 16:23:00	1936.74	peak	1692203460	2023.08.16 16:31:00	1935.91	valley	-0.83	0.83	8
1692203460	2023.08.16 16:31:00	1935.91	valley	1692203640	2023.08.16 16:34:00	1936.83	peak	0.92	0.92	3
1692203640	2023.08.16 16:34:00	1936.83	peak	1692204600	2023.08.16 16:50:00	1935.27	valley	-1.56	1.56	16
1692204600	2023.08.16 16:50:00	1935.27	valley	1692207300	2023.08.16 17:35:00	1937.39	peak	2.12	2.12	45
1692207300	2023.08.16 17:35:00	1937.39	peak	1692208740	2023.08.16 17:59:00	1936.04	valley	-1.35	1.35	24
1692208740	2023.08.16 17:59:00	1936.04	valley	1692209160	2023.08.16 18:06:00	1936.83	peak	0.79	0.79	7
1692209160	2023.08.16 18:06:00	1936.83	peak	1692210420	2023.08.16 18:27:00	1935.82	valley	-1.01	1.01	21
1692210420	2023.08.16 18:27:00	1935.82	valley	1692213240	2023.08.16 19:14:00	1937.00	peak	1.18	1.18	47
1692213240	2023.08.16 19:14:00	1937.00	peak	1692214140	2023.08.16 19:29:00	1936.02	valley	-0.98	0.98	15
1692214140	2023.08.16 19:29:00	1936.02	valley	1692214740	2023.08.16 19:39:00	1936.47	peak	0.45	0.45	10
1692214740	2023.08.16 19:39:00	1936.47	peak	1692214800	2023.08.16 19:40:00	1935.88	valley	-0.59	0.59	1
